Time	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	TOPUPCC:rdCur [mA]	PAHB:sDelay [ns]	PAHB:pDelay [ns]
06/21/2019 17:49:05.858000040	0.09371727548466041	0.09419935069151336	2.81745376470685	0.35	0.287927808
06/21/2019 17:49:06.861999989	0.09371727548466041	0.09419935069151336	2.817721333682537	0.35	0.287927808
06/21/2019 17:49:07.667000055	0.09371727548466041	0.09419935069151336	2.835206821888685	0.35	0.287927808
06/21/2019 17:49:07.667999983	0.09371727548466041	0.0857800028289854	2.835206821888685	0.35	0.287927808
06/21/2019 17:49:07.766000032	0.08415250905971287	0.0857800028289854	2.835206821888685	0.35	0.287927808
06/21/2019 17:49:08.676000118	0.08415250905971287	0.0857800028289854	2.83509767088294	0.35	0.287927808
06/21/2019 17:49:08.729000092	0.08415250905971287	0.0857800028289854	2.83509767088294	0.39999999999999997	0.287927808
06/21/2019 17:49:09.319000006	0.08415250905971287	0.0857800028289854	2.83509767088294	0.39999999999999997	0.30658127999999996
06/21/2019 17:49:09.677999973	0.08415250905971287	0.0857800028289854	2.849334985345602	0.39999999999999997	0.30658127999999996
06/21/2019 17:49:09.680000067	0.08415250905971287	0.0751516582802522	2.849334985345602	0.39999999999999997	0.30658127999999996
06/21/2019 17:49:09.719000101	0.08415250905971287	0.0751516582802522	2.849334985345602	0.39999999999999997	0.322815264
06/21/2019 17:49:09.779000044	0.07290623931758553	0.0751516582802522	2.849334985345602	0.39999999999999997	0.322815264
06/21/2019 17:49:10.118999958	0.07290623931758553	0.0751516582802522	2.849334985345602	0.39999999999999997	0.332571264
06/21/2019 17:49:10.519000053	0.07290623931758553	0.0751516582802522	2.849334985345602	0.39999999999999997	0.338659008
06/21/2019 17:49:10.684000015	0.07290623931758553	0.0751516582802522	2.8499781567156313	0.39999999999999997	0.338659008
06/21/2019 17:49:10.918999910	0.07290623931758553	0.0751516582802522	2.8499781567156313	0.39999999999999997	0.340219968
06/21/2019 17:49:11.694999933	0.07290623931758553	0.0751516582802522	2.849794499903917	0.39999999999999997	0.340219968
06/21/2019 17:49:11.694999933	0.07290623931758553	-0.017374055216795102	2.849794499903917	0.39999999999999997	0.340219968
06/21/2019 17:49:11.792000055	-0.0013887993300297362	-0.017374055216795102	2.849794499903917	0.39999999999999997	0.340219968
06/21/2019 17:49:12.697999954	-0.0013887993300297362	-0.017374055216795102	2.850026492357254	0.39999999999999997	0.340219968
06/21/2019 17:49:13.704999924	-0.0013887993300297362	-0.017374055216795102	2.8529670502543447	0.39999999999999997	0.340219968
06/21/2019 17:49:13.706000090	-0.0013887993300297362	0.01351585083409833	2.8529670502543447	0.39999999999999997	0.340219968
06/21/2019 17:49:13.802000046	0.014884226290458078	0.01351585083409833	2.8529670502543447	0.39999999999999997	0.340219968
06/21/2019 17:49:14.710000038	0.014884226290458078	0.01351585083409833	2.852121595621109	0.39999999999999997	0.340219968
06/21/2019 17:49:14.729000092	0.014884226290458078	0.01351585083409833	2.852121595621109	0.44999999999999996	0.340219968
06/21/2019 17:49:15.319000006	0.014884226290458078	0.01351585083409833	2.852121595621109	0.44999999999999996	0.359107584
06/21/2019 17:49:15.714999914	0.014884226290458078	0.020551134698107754	2.852121595621109	0.44999999999999996	0.359107584
06/21/2019 17:49:15.719000101	0.014884226290458078	0.020551134698107754	2.8525509353280065	0.44999999999999996	0.359107584
06/21/2019 17:49:15.719000101	0.014884226290458078	0.020551134698107754	2.8525509353280065	0.44999999999999996	0.374795232
06/21/2019 17:49:15.812999964	-0.0026905276906143936	0.020551134698107754	2.8525509353280065	0.44999999999999996	0.374795232
06/21/2019 17:49:16.118999958	-0.0026905276906143936	0.020551134698107754	2.8525509353280065	0.44999999999999996	0.38494147199999995
06/21/2019 17:49:16.519000053	-0.0026905276906143936	0.020551134698107754	2.8525509353280065	0.44999999999999996	0.39071702399999997
06/21/2019 17:49:16.727999926	-0.0026905276906143936	0.020551134698107754	2.852927562177181	0.44999999999999996	0.39071702399999997
06/21/2019 17:49:16.918999910	-0.0026905276906143936	0.020551134698107754	2.852927562177181	0.44999999999999996	0.39282432
06/21/2019 17:49:17.723999977	0.006860708801986375	0.020551134698107754	2.852927562177181	0.44999999999999996	0.39282432
06/21/2019 17:49:17.726999998	0.006860708801986375	0.020551134698107754	2.8527870256006715	0.44999999999999996	0.39282432
06/21/2019 17:49:17.726999998	0.006860708801986375	-0.0023399849997402045	2.8527870256006715	0.44999999999999996	0.39282432
06/21/2019 17:49:18.737999916	0.006860708801986375	-0.0023399849997402045	2.852160618036985	0.44999999999999996	0.39282432
06/21/2019 17:49:19.736000061	-0.003894393883685014	-0.0023399849997402045	2.852160618036985	0.44999999999999996	0.39282432
06/21/2019 17:49:19.736999989	-0.003894393883685014	0.01040883821674618	2.852160618036985	0.44999999999999996	0.39282432
06/21/2019 17:49:19.736999989	-0.003894393883685014	0.01040883821674618	2.853843611061573	0.44999999999999996	0.39282432
06/21/2019 17:49:20.739000082	-0.003894393883685014	0.01040883821674618	2.853843611061573	0.49999999999999994	0.39282432
06/21/2019 17:49:20.743000031	-0.003894393883685014	0.01040883821674618	2.8530858870148657	0.49999999999999994	0.39282432
06/21/2019 17:49:21.319000006	-0.003894393883685014	0.01040883821674618	2.8530858870148657	0.49999999999999994	0.41100950399999997
06/21/2019 17:49:21.719000101	-0.003894393883685014	0.01040883821674618	2.8530858870148657	0.49999999999999994	0.427321536
06/21/2019 17:49:21.749000072	-0.003894393883685014	7.969229902546023E-4	2.8530858870148657	0.49999999999999994	0.427321536
06/21/2019 17:49:21.750000000	-0.003894393883685014	7.969229902546023E-4	2.852496546089649	0.49999999999999994	0.427321536
06/21/2019 17:49:21.750000000	-9.280401582131646E-4	7.969229902546023E-4	2.852496546089649	0.49999999999999994	0.427321536
06/21/2019 17:49:22.118999958	-9.280401582131646E-4	7.969229902546023E-4	2.852496546089649	0.49999999999999994	0.436843392
06/21/2019 17:49:22.519000053	-9.280401582131646E-4	7.969229902546023E-4	2.852496546089649	0.49999999999999994	0.443087232
06/21/2019 17:49:22.757999897	-9.280401582131646E-4	7.969229902546023E-4	2.8506820503175256	0.49999999999999994	0.443087232
06/21/2019 17:49:22.918999910	-9.280401582131646E-4	7.969229902546023E-4	2.8506820503175256	0.49999999999999994	0.444648192
06/21/2019 17:49:23.760999918	0.0014812189847167195	7.969229902546023E-4	2.8506820503175256	0.49999999999999994	0.444648192
06/21/2019 17:49:23.760999918	0.0014812189847167195	7.969229902546023E-4	2.851629671037197	0.49999999999999994	0.444648192
06/21/2019 17:49:23.762000084	0.0014812189847167195	0.014319358494467579	2.851629671037197	0.49999999999999994	0.444648192
06/21/2019 17:49:24.665999889	0.0014812189847167195	0.014319358494467579	2.851427667170763	0.49999999999999994	0.444648192
06/21/2019 17:49:25.671000004	0.0014812189847167195	0.005481973261277412	2.851427667170763	0.49999999999999994	0.444648192
06/21/2019 17:49:25.674000025	0.0014812189847167195	0.005481973261277412	2.8524341474771497	0.49999999999999994	0.444648192
06/21/2019 17:49:25.775000095	-0.001528267149420033	0.005481973261277412	2.8524341474771497	0.49999999999999994	0.444648192
06/21/2019 17:49:26.678999901	-0.001528267149420033	0.005481973261277412	2.8517155389785764	0.49999999999999994	0.444648192
06/21/2019 17:49:26.749000072	-0.001528267149420033	0.005481973261277412	2.8517155389785764	0.5499999999999999	0.444648192
06/21/2019 17:49:27.319000006	-0.001528267149420033	0.005481973261277412	2.8517155389785764	0.5499999999999999	0.462521184
06/21/2019 17:49:27.684000015	-0.001528267149420033	0.005481973261277412	2.851231344372034	0.5499999999999999	0.462521184
06/21/2019 17:49:27.684999943	-0.001528267149420033	9.865978678959175E-4	2.851231344372034	0.5499999999999999	0.462521184
06/21/2019 17:49:27.719000101	-0.001528267149420033	9.865978678959175E-4	2.851231344372034	0.5499999999999999	0.479145408
06/21/2019 17:49:27.782999992	7.299080267954009E-4	9.865978678959175E-4	2.851231344372034	0.5499999999999999	0.479145408
06/21/2019 17:49:28.118999958	7.299080267954009E-4	9.865978678959175E-4	2.851231344372034	0.5499999999999999	0.48921359999999997
06/21/2019 17:49:28.519000053	7.299080267954009E-4	9.865978678959175E-4	2.851231344372034	0.5499999999999999	0.495301344
06/21/2019 17:49:28.690000057	7.299080267954009E-4	9.865978678959175E-4	2.8514358628094194	0.5499999999999999	0.495301344
06/21/2019 17:49:28.918999910	7.299080267954009E-4	9.865978678959175E-4	2.8514358628094194	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:29.701999903	7.299080267954009E-4	9.865978678959175E-4	2.851398237377405	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:29.701999903	7.299080267954009E-4	-9.436414669199239E-4	2.851398237377405	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:29.793999910	-1.5541050288034463E-4	-9.436414669199239E-4	2.851398237377405	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:30.700999975	-1.5541050288034463E-4	-9.436414669199239E-4	2.8508323657810686	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:31.707000017	-1.5541050288034463E-4	-9.436414669199239E-4	2.852323413223028	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:31.707000017	-1.5541050288034463E-4	0.008022319295629944	2.852323413223028	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:31.805000067	-0.005134206417625763	0.008022319295629944	2.852323413223028	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:32.713999987	-0.005134206417625763	0.008022319295629944	2.8505210246443746	0.5499999999999999	0.49733059199999996
06/21/2019 17:49:32.759000063	-0.005134206417625763	0.008022319295629944	2.8505210246443746	0.6	0.49733059199999996
06/21/2019 17:49:33.319000006	-0.005134206417625763	0.008022319295629944	2.8505210246443746	0.6	0.514501152
06/21/2019 17:49:33.719000101	-0.005134206417625763	0.008022319295629944	2.8505210246443746	0.6	0.530891232
06/21/2019 17:49:33.720999956	-0.005134206417625763	0.010936739412749964	2.8505210246443746	0.6	0.530891232
06/21/2019 17:49:33.721999884	-0.005134206417625763	0.010936739412749964	2.850971319109201	0.6	0.530891232
06/21/2019 17:49:33.821000099	-0.0027182832378528456	0.010936739412749964	2.850971319109201	0.6	0.530891232
06/21/2019 17:49:34.118999958	-0.0027182832378528456	0.010936739412749964	2.850971319109201	0.6	0.54111552
06/21/2019 17:49:34.519000053	-0.0027182832378528456	0.010936739412749964	2.850971319109201	0.6	0.547047168
06/21/2019 17:49:34.726000071	-0.0027182832378528456	0.010936739412749964	2.8512219380140302	0.6	0.547047168
06/21/2019 17:49:34.928999901	-0.0027182832378528456	0.010936739412749964	2.8512219380140302	0.6	0.5497008
06/21/2019 17:49:35.732000113	-0.0027182832378528456	0.010936739412749964	2.8506236563920972	0.6	0.5497008
06/21/2019 17:49:35.732000113	-0.0027182832378528456	-0.0033081736077229785	2.8506236563920972	0.6	0.5497008
06/21/2019 17:49:35.835000038	0.0019962232229487568	-0.0033081736077229785	2.8506236563920972	0.6	0.5497008
06/21/2019 17:49:36.736000061	0.0019962232229487568	-0.0033081736077229785	2.849504951715469	0.6	0.5497008
06/21/2019 17:49:37.742000103	0.0019962232229487568	-0.0033081736077229785	2.850510780096054	0.6	0.5497008
