Time	TOPUPCC:rdCur [mA]	TOPUPCC:rdCurrentB [mA]	PAHB:sDelay [ns]	PAHB:pDelay [ns]	TOPUPCC:rdEffBoostRraw [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	LINAC1C:rdHVS_C [µA]	
09/04/2017 07:13:54.393343	4.7038	0.57017	0.85	0.81163	-1	-1	-1	-3.99307	
09/04/2017 07:13:54.893238	4.70622	0.577559	0.85	0.81163	-1	-1	-1	-3.99307	
09/04/2017 07:13:55.392431	4.70622	0.560323	0.85	0.81163	-1	-1	-1	-3.99307	
09/04/2017 07:13:55.892242	4.70746	0.560323	0.85	0.81163	-1	-1	-1	-3.81947	
09/04/2017 07:13:56.391635	4.70746	0.562717	0.85	0.81163	-1	-1	-1	-3.99307	
09/04/2017 07:13:56.890917	4.70869	0.581902	0.85	0.81163	-1	-1	-1	-3.99307	
09/04/2017 07:13:57.390288	4.70869	0.554644	0.85	0.81163	-1	-1	-1	-3.81947	
09/04/2017 07:13:57.889520	4.71061	0.554644	0.85	0.81163	-1	-1	-1	-3.81947	
09/04/2017 07:13:58.389481	4.71061	0.555743	0.85	0.81163	-1	-1	-1	-3.81947	
09/04/2017 07:13:58.889432	4.71495	0.58348	0.85	0.81163	-1	-1	-1	-3.81947	
09/04/2017 07:13:59.388683	4.71495	0.571993	0.85	0.81163	-1	-1	-1	-3.99307	
09/04/2017 07:13:59.888406	4.71517	0.569575	0.9	0.81163	-1	-1	-1	-3.99307	
09/04/2017 07:14:00.388063	4.71517	0.569575	0.9	0.825366	-1	-1	-1	-3.99307	
09/04/2017 07:14:00.887896	4.71835	0.566847	0.9	0.843552	-1	-1	-1	-3.99307	
09/04/2017 07:14:01.387755	4.71835	0.566847	0.9	0.861034	-1	-1	-1	-4.16668	
09/04/2017 07:14:01.887079	4.72069	0.576121	0.9	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:02.386231	4.72069	0.571523	0.9	0.863922	-1	-1	-1	-4.16668	
09/04/2017 07:14:02.885857	4.72276	0.570749	0.9	0.863922	-1	-1	-1	-4.16668	
09/04/2017 07:14:03.385558	4.72276	0.326592	0.9	0.863922	-1	-1	-1	-4.16668	
09/04/2017 07:14:03.884642	4.72502	0.323815	0.9	0.863922	-1	-1	-1	-4.16668	
09/04/2017 07:14:04.384299	4.72502	0.323815	0.9	0.863922	-1	-1	-1	-3.81947	
09/04/2017 07:14:04.884182	4.72939	0.567629	0.9	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:05.383731	4.72939	0.567893	0.9	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:05.883593	4.73138	0.575914	0.9	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:06.382924	4.73138	0.57675	0.9	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:06.882800	4.73489	0.576027	0.9	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:07.382021	4.73489	0.562499	0.9	0.863922	-1	-1	-1	-3.81947	
09/04/2017 07:14:07.881284	4.73845	0.562499	0.9	0.863922	-1	-1	-1	-3.81947	
09/04/2017 07:14:08.381161	4.73845	0.566016	0.9	0.863922	-1	-1	-1	-3.81947	
09/04/2017 07:14:08.881126	4.74163	0.566016	0.9	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:09.380426	4.74163	0.568757	0.9	0.863922	-1	-1	-1	-3.81947	
09/04/2017 07:14:09.879675	4.74426	0.568757	0.95	0.863922	-1	-1	-1	-3.99307	
09/04/2017 07:14:10.379370	4.74426	0.570993	0.95	0.877034	-1	-1	-1	-3.81947	
09/04/2017 07:14:10.879116	4.74838	0.570993	0.95	0.894751	-1	-1	-1	-3.99307	
09/04/2017 07:14:11.378709	4.74838	0.575876	0.95	0.91278	-1	-1	-1	-3.81947	
09/04/2017 07:14:11.878538	4.74986	0.576505	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:12.378290	4.74986	0.571849	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:12.878165	4.75463	0.557807	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:13.377536	4.75463	0.557807	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:13.877568	4.7571	0.557807	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:14.377451	4.7571	0.559803	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:14.876530	4.76413	0.57755	0.95	0.91637	-1	-1	-1	-3.99307	
09/04/2017 07:14:15.376102	4.76413	0.564574	0.95	0.91637	-1	-1	-1	-3.99307	
09/04/2017 07:14:15.875846	4.76494	0.565934	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:16.375478	4.76494	0.565934	0.95	0.91637	-1	-1	-1	-3.99307	
09/04/2017 07:14:16.875350	4.76983	0.574572	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:17.374902	4.76983	0.563752	0.95	0.91637	-1	-1	-1	-3.99307	
09/04/2017 07:14:17.874179	4.77293	0.563752	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:18.373457	4.77293	0.567589	0.95	0.91637	-1	-1	-1	-3.99307	
09/04/2017 07:14:18.872808	4.7798	0.567589	0.95	0.91637	-1	-1	-1	-3.81947	
09/04/2017 07:14:19.371934	4.7798	0.561496	0.95	0.91637	-1	-1	-1	-3.99307	
09/04/2017 07:14:19.871574	4.78101	0.558706	1	0.91637	-1	-1	-1	-3.99307	
09/04/2017 07:14:20.371355	4.78101	0.558706	1	0.929482	-1	-1	-1	-3.99307	
09/04/2017 07:14:20.871267	4.78643	0.568844	1	0.947668	-1	-1	-1	-3.99307	
09/04/2017 07:14:21.371163	4.78643	0.559706	1	0.965775	-1	-1	-1	-3.99307	
09/04/2017 07:14:21.870471	4.78787	0.559706	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:22.370203	4.78787	0.5609	1	0.968741	-1	-1	-1	-3.99307	
09/04/2017 07:14:22.869586	4.79378	0.580446	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:23.369218	4.79378	0.564635	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:23.869039	4.7952	0.564635	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:24.368781	4.7952	0.560577	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:24.868253	4.79807	0.560577	1	0.968741	-1	-1	-1	-3.99307	
09/04/2017 07:14:25.367502	4.79807	0.30138	1	0.968741	-1	-1	-1	-3.99307	
09/04/2017 07:14:25.867330	4.80104	0.30138	1	0.968741	-1	-1	-1	-3.99307	
09/04/2017 07:14:26.367185	4.80104	0.292746	1	0.968741	-1	-1	-1	-3.99307	
09/04/2017 07:14:26.867013	4.8059	0.292746	1	0.968741	-1	-1	-1	-3.99307	
09/04/2017 07:14:27.366873	4.8059	0.295429	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:27.866161	4.80718	0.563156	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:28.365330	4.80718	0.56497	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:28.865170	4.81514	0.565438	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:29.364402	4.81514	0.55422	1	0.968741	-1	-1	-1	-3.81947	
09/04/2017 07:14:29.864241	4.81651	0.553861	1.05	0.968741	-1	-1	-1	-3.99307	
09/04/2017 07:14:30.363356	4.81651	0.553861	1.05	0.981072	-1	-1	-1	-3.81947	
09/04/2017 07:14:30.862510	4.8228	0.557511	1.05	0.999413	-1	-1	-1	-3.81947	
09/04/2017 07:14:31.362229	4.8228	0.55436	1.05	1.01752	-1	-1	-1	-3.81947	
09/04/2017 07:14:31.861490	4.82291	0.55436	1.05	1.02111	-1	-1	-1	-3.99307	
09/04/2017 07:14:32.361246	4.82291	0.5558	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:32.860476	4.83013	0.561476	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:33.359857	4.83013	0.551043	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:33.859709	4.83215	0.551043	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:34.359567	4.83215	0.554919	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:34.859492	4.84113	0.558774	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:35.358809	4.84113	0.562842	1.05	1.02111	-1	-1	-1	-3.99307	
09/04/2017 07:14:35.858060	4.842	0.563171	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:36.357778	4.842	0.568505	1.05	1.02111	-1	-1	-1	-3.99307	
09/04/2017 07:14:36.856942	4.85097	0.574235	1.05	1.02111	-1	-1	-1	-3.99307	
09/04/2017 07:14:37.356467	4.85097	0.566816	1.05	1.02111	-1	-1	-1	-3.99307	
09/04/2017 07:14:37.856299	4.85271	0.563337	1.05	1.02111	-1	-1	-1	-3.99307	
09/04/2017 07:14:38.355615	4.85271	0.563337	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:38.855446	4.861	0.566308	1.05	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:39.354789	4.861	0.561327	1.05	1.02111	-1	-1	-1	-3.99307	
09/04/2017 07:14:39.854505	4.86309	0.561327	1.1	1.02111	-1	-1	-1	-3.81947	
09/04/2017 07:14:40.353549	4.86309	0.563113	1.1	1.0336	-1	-1	-1	-3.81947	
09/04/2017 07:14:40.853184	4.8701	0.566842	1.1	1.05241	-1	-1	-1	-3.81947	
09/04/2017 07:14:41.353106	4.8701	0.5647	1.1	1.06318	-1	-1	-1	-3.99307	
09/04/2017 07:14:41.852163	4.87292	0.5647	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:42.351441	4.87292	0.562679	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:42.851241	4.88348	0.56242	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:43.350897	4.88348	0.56242	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:43.850010	4.88702	0.560196	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:44.349186	4.88702	0.560025	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:44.849112	4.89945	0.555357	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:45.348990	4.89945	0.555357	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:45.848897	4.90038	0.566462	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:46.348056	4.90038	0.562715	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:46.847903	4.91303	0.562295	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:47.347089	4.91303	0.555208	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:47.847014	4.91529	0.555208	1.1	1.07348	-1	-1	-1	-3.99307	
09/04/2017 07:14:48.346750	4.91529	0.557814	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:48.846079	4.92697	0.560921	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:49.345288	4.92697	0.562303	1.1	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:49.845139	4.92755	0.570841	1.15	1.07348	-1	-1	-1	-3.81947	
09/04/2017 07:14:50.344558	4.92755	0.567289	1.15	1.08464	-1	-1	-1	-3.81947	
09/04/2017 07:14:50.843803	4.93391	0.567289	1.15	1.10376	-1	-1	-1	-3.81947	
09/04/2017 07:14:51.343004	4.93391	0.363018	1.15	1.11531	-1	-1	-1	-3.81947	
09/04/2017 07:14:51.842303	4.93579	0.363018	1.15	1.12577	-1	-1	-1	-3.99307	
09/04/2017 07:14:52.341947	4.93579	0.364255	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:52.841221	4.96175	0.562572	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:53.340418	4.96175	0.566048	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:53.839720	4.96696	0.570981	1.15	1.12577	-1	-1	-1	-3.99307	
09/04/2017 07:14:54.339513	4.96696	0.569014	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:54.838896	4.99675	0.566355	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:55.338194	4.99675	0.561707	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:55.838015	4.99954	0.561707	1.15	1.12577	-1	-1	-1	-3.99307	
09/04/2017 07:14:56.337178	4.99954	0.563389	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:56.836421	5.01832	0.563389	1.15	1.12577	-1	-1	-1	-3.99307	
09/04/2017 07:14:57.335930	5.01832	0.331769	1.15	1.12577	-1	-1	-1	-3.99307	
09/04/2017 07:14:57.835145	5.02046	0.331769	1.15	1.12577	-1	-1	-1	-3.99307	
09/04/2017 07:14:58.335042	5.02046	0.332334	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:58.834377	5.04486	0.568055	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:59.333515	5.04486	0.557243	1.15	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:14:59.833483	5.04774	0.556844	1.2	1.12577	-1	-1	-1	-3.81947	
09/04/2017 07:15:00.333056	5.04774	0.267831	1.2	1.13725	-1	-1	-1	-3.99307	
09/04/2017 07:15:00.832772	5.07438	0.267831	1.2	1.15613	-1	-1	-1	-3.81947	
09/04/2017 07:15:01.332451	5.07438	0.269835	1.2	1.16761	-1	-1	-1	-3.81947	
09/04/2017 07:15:01.831807	5.07673	0.550038	1.2	1.17822	-1	-1	-1	-3.99307	
09/04/2017 07:15:02.330858	5.07673	0.543112	1.2	1.17822	-1	-1	-1	-3.99307	
09/04/2017 07:15:02.830735	5.14042	0.542822	1.2	1.17822	-1	-1	-1	-3.81947	
09/04/2017 07:15:03.330429	5.14042	0.542822	1.2	1.17822	-1	-1	0.312702	-3.99307	
09/04/2017 07:15:03.829834	5.14677	0.562681	1.2	1.17822	30.7824	0.307824	0.312702	-3.6458	
09/04/2017 07:15:04.329324	5.14677	0.562833	1.2	1.17822	30.7824	0.307824	0.312702	-3.99307	
09/04/2017 07:15:04.828620	5.20896	0.569117	1.2	1.17822	30.7824	0.307824	0.312702	-3.81947	
09/04/2017 07:15:05.328287	5.20896	0.553911	1.2	1.17822	29.7929	0.307824	0.297929	-3.81947	
09/04/2017 07:15:05.828089	5.21499	0.553684	1.2	1.17822	29.7929	0.301737	0.297929	-3.81947	
09/04/2017 07:15:06.327691	5.21499	0.551971	1.2	1.17822	29.7929	0.301737	0.297929	-3.81947	
09/04/2017 07:15:06.827468	5.27684	0.551971	1.2	1.17822	29.7929	0.301737	0.297929	-3.99307	
09/04/2017 07:15:07.326678	5.27684	0.55536	1.2	1.17822	28.9799	0.301737	0.289799	-3.99307	
09/04/2017 07:15:07.826640	5.28294	0.55659	1.2	1.17822	28.9799	0.320388	0.289799	-3.99307	
09/04/2017 07:15:08.325780	5.28294	0.55659	1.2	1.17822	28.9799	0.320388	0.289799	-3.99307	
09/04/2017 07:15:08.825098	5.35128	0.569305	1.2	1.17822	28.9799	0.320388	0.289799	-3.81947	
09/04/2017 07:15:11.857597	5.42107	0.557137	1.25	1.17822	30.0942	0.300942	0.302085	-3.99307	
09/04/2017 07:15:12.357050	5.42107	0.557137	1.25	1.18759	30.0942	0.300942	0.302085	-3.99307	
09/04/2017 07:15:12.857096	5.48861	0.562248	1.25	1.20726	30.0942	0.300942	0.302085	-3.81947	
09/04/2017 07:15:13.356121	5.48861	0.56449	1.25	1.21896	30.0942	0.300942	0.313554	-3.81947	
09/04/2017 07:15:13.856105	5.49145	0.563388	1.25	1.23044	31.3554	0.329853	0.313554	-3.6458	
09/04/2017 07:15:14.355958	5.49145	0.409972	1.25	1.23044	31.3554	0.329853	0.313554	-3.99307	
09/04/2017 07:15:14.855349	5.6012	0.40846	1.25	1.23044	31.3554	0.329853	0.313554	-3.81947	
09/04/2017 07:15:15.355222	5.6012	0.40846	1.25	1.23044	32.9853	0.329853	0.522245	-3.81947	
09/04/2017 07:15:15.854637	5.6057	0.551698	1.25	1.23044	51.8142	0.518142	0.522245	-3.99307	
09/04/2017 07:15:16.353663	5.6057	0.556402	1.25	1.23044	51.8142	0.518142	0.522245	-3.99307	
09/04/2017 07:15:16.852945	5.72812	0.566172	1.25	1.23044	51.8142	0.518142	0.522245	-3.99307	
09/04/2017 07:15:17.352390	5.72812	0.564125	1.25	1.23044	51.8142	0.518142	0.55313	-3.99307	
09/04/2017 07:15:17.852049	5.7322	0.564125	1.25	1.23044	55.313	0.555347	0.55313	-3.99307	
09/04/2017 07:15:18.351710	5.7322	0.566563	1.25	1.23044	55.313	0.555347	0.55313	-3.99307	
09/04/2017 07:15:18.851613	5.85221	0.572086	1.25	1.23044	55.313	0.555347	0.55313	-3.81947	
09/04/2017 07:15:19.351230	5.85221	0.557887	1.25	1.23044	53.9324	0.555347	0.539324	-3.81947	
09/04/2017 07:15:20.153960	5.85469	0.557299	1.25	1.23044	53.9324	0.543692	0.539324	-3.99307	
09/04/2017 07:15:20.653869	5.85469	0.564533	1.25	1.23044	53.9324	0.543692	0.539324	-3.99307	
09/04/2017 07:15:21.153894	5.98175	0.564533	1.25	1.23044	54.3692	0.543692	0.546448	-3.81947	
09/04/2017 07:15:21.653240	5.98175	0.571464	1.25	1.23044	54.6448	0.543692	0.546448	-3.81947	
09/04/2017 07:15:22.152567	5.98336	0.561429	1.3	1.23044	54.6448	0.562287	0.546448	-3.81947	
09/04/2017 07:15:22.652138	6.10031	0.560709	1.3	1.25924	54.6448	0.562287	0.546448	-3.81947	
09/04/2017 07:15:23.151957	6.10031	0.560185	1.3	1.27164	51.8151	0.562287	0.518151	-3.81947	
09/04/2017 07:15:23.651178	6.09948	0.560185	1.3	1.2789	51.8151	0.562287	0.518151	-3.81947	
09/04/2017 07:15:24.150389	6.09948	0.413988	1.3	1.28281	51.8151	0.529887	0.518151	-3.99307	
09/04/2017 07:15:24.649445	6.09948	0.413988	1.3	1.28281	51.8151	0.529887	0.518151	-3.99307	
09/04/2017 07:15:25.148695	6.269	0.416353	1.3	1.28281	52.9887	0.529887	0.744207	-3.99307	
09/04/2017 07:15:25.647680	6.269	0.416353	1.3	1.28281	52.9887	0.529887	0.744207	-3.81947	
09/04/2017 07:15:26.146948	6.26937	0.28605	1.3	1.28281	73.4521	0.734521	0.744207	-3.81947	
09/04/2017 07:15:26.646062	6.26937	0.28605	1.3	1.28281	73.4521	0.734521	0.744207	-3.81947	
09/04/2017 07:15:27.145325	6.43826	0.287277	1.3	1.28281	73.4521	0.734521	0.758462	-3.99307	
09/04/2017 07:15:27.645161	6.43826	0.287277	1.3	1.28281	73.4521	0.734521	0.758462	-3.81947	
09/04/2017 07:15:28.144437	6.43727	0.564879	1.3	1.28281	73.9653	0.739653	0.758462	-3.81947	
09/04/2017 07:15:28.643890	6.43727	0.564879	1.3	1.28281	73.9653	0.739653	0.758462	-3.99307	
09/04/2017 07:15:29.143141	6.59834	0.557944	1.3	1.28281	72.6227	0.739653	0.726227	-3.99307	
09/04/2017 07:15:29.642591	6.59834	0.557944	1.3	1.28281	72.6227	0.739653	0.726227	-3.99307	
09/04/2017 07:15:30.141705	6.59786	0.559356	1.3	1.28281	72.2469	0.722469	0.726227	-3.99307	
09/04/2017 07:15:30.640892	6.59786	0.559356	1.3	1.28281	72.2469	0.722469	0.726227	-3.99307	
09/04/2017 07:15:31.140141	6.75985	0.551679	1.3	1.28281	72.2469	0.722469	0.740561	-3.81947	
09/04/2017 07:15:31.639395	6.75985	0.551679	1.3	1.28281	72.2469	0.722469	0.740561	-3.81947	
09/04/2017 07:15:32.138950	6.75976	0.553112	1.35	1.28281	73.9707	0.739707	0.740561	-3.81947	
09/04/2017 07:15:32.638389	6.75976	0.553112	1.35	1.31153	73.9707	0.739707	0.740561	-3.99307	
09/04/2017 07:15:33.137674	6.91487	0.558877	1.35	1.32347	70.1137	0.739707	0.701137	-3.81947	
09/04/2017 07:15:33.636699	6.91487	0.558877	1.35	1.33104	70.1137	0.739707	0.701137	-3.81947	
09/04/2017 07:15:34.135886	6.91576	0.560275	1.35	1.33533	69.4768	0.694768	0.701137	-3.81947	
09/04/2017 07:15:34.635522	6.91576	0.560275	1.35	1.33533	69.4768	0.694768	0.701137	-3.99307	
09/04/2017 07:15:35.134835	7.10435	0.560758	1.35	1.33533	69.4768	0.694768	0.838479	-3.81947	
09/04/2017 07:15:35.634000	7.10435	0.560758	1.35	1.33533	69.4768	0.694768	0.838479	-3.81947	
09/04/2017 07:15:36.133990	7.10465	0.556336	1.35	1.33533	83.8479	0.84394	0.838479	-3.81947	
09/04/2017 07:15:36.633405	7.10465	0.556336	1.35	1.33533	83.8479	0.84394	0.838479	-3.81947	
09/04/2017 07:15:37.132943	7.22224	0.360975	1.35	1.33533	82.5972	0.84394	0.825972	-3.81947	
09/04/2017 07:15:37.632748	7.22224	0.360975	1.35	1.33533	82.5972	0.84394	0.825972	-3.81947	
09/04/2017 07:15:38.131850	7.22144	0.36301	1.35	1.33533	80.5551	0.805551	0.825972	-3.81947	
09/04/2017 07:15:38.630880	7.22144	0.36301	1.35	1.33533	80.5551	0.805551	0.825972	-3.99307	
09/04/2017 07:15:39.130127	7.41663	0.563129	1.35	1.33533	80.5551	0.805551	0.856295	-3.81947	
09/04/2017 07:15:39.629520	7.41663	0.563129	1.35	1.33533	80.5551	0.805551	0.856295	-3.99307	
09/04/2017 07:15:40.128790	7.4167	0.563506	1.35	1.33533	85.6295	0.862265	0.856295	-3.99307	
09/04/2017 07:15:40.628673	7.4167	0.563506	1.35	1.33533	85.6295	0.862265	0.856295	-3.99307	
09/04/2017 07:15:41.128598	7.59841	0.559174	1.35	1.33533	80.5035	0.862265	0.805035	-3.81947	
09/04/2017 07:15:41.627989	7.59841	0.559174	1.35	1.33533	80.5035	0.862265	0.805035	-3.81947	
09/04/2017 07:15:42.127423	7.59805	0.556869	1.4	1.33533	80.5035	0.82415	0.805035	-3.81947	
09/04/2017 07:15:42.626420	7.59805	0.556869	1.4	1.36335	80.5035	0.82415	0.805035	-3.81947	
09/04/2017 07:15:43.125685	7.79011	0.56189	1.4	1.37599	82.415	0.82415	0.854211	-3.81947	
09/04/2017 07:15:43.624794	7.79011	0.56189	1.4	1.38357	82.415	0.82415	0.854211	-3.81947	
09/04/2017 07:15:44.123924	7.79073	0.559113	1.4	1.38755	85.4211	0.860846	0.854211	-3.81947	
09/04/2017 07:15:44.623063	7.79073	0.559113	1.4	1.38755	85.4211	0.860846	0.854211	-3.81947	
09/04/2017 07:15:45.122276	7.98893	0.566967	1.4	1.38755	86.0846	0.860846	0.871629	-3.99307	
09/04/2017 07:15:45.621528	7.98893	0.566967	1.4	1.38755	86.0846	0.860846	0.871629	-3.81947	
09/04/2017 07:15:46.120690	7.98724	0.564597	1.4	1.38755	87.1629	0.878863	0.871629	-3.99307	
09/04/2017 07:15:46.619792	7.98724	0.564597	1.4	1.38755	87.1629	0.878863	0.871629	-3.81947	
09/04/2017 07:15:47.118991	8.19474	0.564243	1.4	1.38755	87.8863	0.878863	0.891823	-3.99307	
09/04/2017 07:15:47.618145	8.19474	0.564243	1.4	1.38755	87.8863	0.878863	0.891823	-3.81947	
09/04/2017 07:15:48.117401	8.19641	0.582834	1.4	1.38755	89.1823	0.894717	0.891823	-3.81947	
09/04/2017 07:15:48.616379	8.19641	0.571845	1.4	1.38755	89.1823	0.894717	0.891823	-3.81947	
09/04/2017 07:15:49.115689	8.39931	0.561433	1.4	1.38755	89.4717	0.894717	0.898797	-3.99307	
09/04/2017 07:15:49.614775	8.39931	0.561094	1.4	1.38755	89.8797	0.901478	0.898797	-3.81947	
09/04/2017 07:15:50.114073	8.39785	0.557426	1.4	1.38755	89.8797	0.901478	0.898797	-3.99307	
09/04/2017 07:15:50.613194	8.39785	0.557426	1.4	1.38755	89.8797	0.901478	0.898797	-3.99307	
09/04/2017 07:15:51.112314	8.59967	0.559842	1.4	1.38755	89.2513	0.901478	0.892513	-3.99307	
09/04/2017 07:15:51.611540	8.59967	0.559842	1.4	1.38755	89.2513	0.901478	0.892513	-3.99307	
09/04/2017 07:15:52.111505	8.60032	0.57068	1.45	1.38755	88.5601	0.885601	0.892513	-3.81947	
09/04/2017 07:15:52.610599	8.60032	0.57302	1.45	1.41557	88.5601	0.885601	0.892513	-3.81947	
09/04/2017 07:15:53.109821	8.80341	0.568491	1.45	1.4279	88.5601	0.885601	0.897608	-3.81947	
09/04/2017 07:15:53.609039	8.80341	0.568491	1.45	1.4357	88.5601	0.885601	0.897608	-3.81947	
09/04/2017 07:15:54.108244	8.80393	0.564049	1.45	1.43984	89.4321	0.894321	0.897608	-3.81947	
09/04/2017 07:15:54.607496	8.80393	0.564049	1.45	1.43984	89.4321	0.894321	0.897608	-3.81947	
09/04/2017 07:15:55.107484	9.01379	0.563129	1.45	1.43984	89.4321	0.894321	0.912915	-3.99307	
09/04/2017 07:15:55.606644	9.01379	0.577968	1.45	1.43984	90.8313	0.908313	0.912915	-3.99307	
09/04/2017 07:15:56.105925	9.01525	0.571734	1.45	1.43984	90.8313	0.908313	0.912915	-3.81947	
09/04/2017 07:15:56.605240	9.01525	0.571734	1.45	1.43984	90.8313	0.908313	0.912915	-3.99307	
09/04/2017 07:15:57.104492	9.22432	0.573051	1.45	1.43984	89.8958	0.908313	0.898958	-3.99307	
09/04/2017 07:15:57.603844	9.22432	0.573051	1.45	1.43984	89.8958	0.908313	0.898958	-3.81947	
09/04/2017 07:15:58.103086	9.22389	0.561189	1.45	1.43984	89.8797	0.898797	0.898958	-3.81947	
09/04/2017 07:15:58.602365	9.22389	0.561189	1.45	1.43984	89.8797	0.898797	0.898958	-3.81947	
09/04/2017 07:15:59.101796	9.435	0.562006	1.45	1.43984	89.603	0.898797	0.89603	-3.99307	
09/04/2017 07:15:59.601725	9.435	0.586771	1.45	1.43984	89.603	0.901253	0.89603	-3.99307	
09/04/2017 07:16:00.100815	9.43429	0.574079	1.45	1.43984	89.603	0.901253	0.89603	-3.81947	
09/04/2017 07:16:00.600027	9.43429	0.574079	1.45	1.43984	89.603	0.901253	0.89603	-3.99307	
09/04/2017 07:16:01.099397	9.63532	0.572952	1.45	1.43984	87.8909	0.901253	0.878909	-3.81947	
09/04/2017 07:16:01.598846	9.63532	0.572952	1.45	1.43984	87.1691	0.871691	0.878909	-3.81947	
09/04/2017 07:16:02.097936	9.63575	0.567994	1.5	1.43984	87.1691	0.871691	0.878909	-3.81947	
09/04/2017 07:16:02.597372	9.63575	0.567994	1.5	1.46762	87.1691	0.871691	0.878909	-3.81947	
09/04/2017 07:16:03.096482	9.8367	0.566777	1.5	1.47988	87.1691	0.871691	0.873787	-3.81947	
09/04/2017 07:16:03.595587	9.8367	0.566777	1.5	1.48776	87.1691	0.871691	0.873787	-3.81947	
09/04/2017 07:16:04.094859	9.83674	0.576966	1.5	1.49213	87.3787	0.882491	0.873787	-3.81947	
09/04/2017 07:16:04.594737	9.83674	0.576966	1.5	1.49213	87.3787	0.882491	0.873787	-3.81947	
09/04/2017 07:16:05.094674	10.048	0.569932	1.5	1.49213	88.2491	0.882491	0.927622	-3.99307	
09/04/2017 07:16:05.594583	10.048	0.569932	1.5	1.49213	88.2491	0.882491	0.927622	-3.81947	
