Time	PKC00V []	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/07/2019 21:37:51.090225	0.124632	1.3953	775	1400	5.94956	85.9321	0.867991	0.859321	1.54	1.53209	
05/07/2019 21:37:52.089660	0.124632	1.3953	775	1400	6.12404	88.0348	0.880738	0.880348	1.55	1.5342	
05/07/2019 21:37:53.089537	0.124632	1.3953	775	1400	6.12365	88.0348	0.880738	0.880348	1.55	1.54208	
05/07/2019 21:37:54.089512	0.124632	1.3953	775	1400	6.30911	90.1261	0.901999	0.901261	1.56	1.54473	
05/07/2019 21:37:55.088845	0.124632	1.3953	775	1400	6.30964	90.1261	0.901999	0.901261	1.56	1.55285	
05/07/2019 21:37:56.089014	0.124632	1.3953	775	1400	6.49866	88.2445	0.897575	0.882445	1.57	1.55512	
05/07/2019 21:37:57.088113	0.124632	1.3953	775	1400	6.49867	88.2445	0.897575	0.882445	1.57	1.56292	
05/07/2019 21:37:58.087172	0.124632	1.3953	775	1400	6.57287	87.612	0.87612	0.889559	1.58	1.56573	
05/07/2019 21:37:59.086574	0.124632	1.3953	775	1400	6.57378	87.612	0.87612	0.889559	1.58	1.57385	
05/07/2019 21:38:00.086591	0.124632	1.3953	775	1400	6.78225	91.1521	0.919695	0.911521	1.59	1.57588	
05/07/2019 21:38:01.086045	0.124632	1.3953	775	1400	6.78237	91.1521	0.919695	0.911521	1.59	1.58368	
05/07/2019 21:38:02.085107	0.124632	1.3953	775	1400	6.86798	92.8299	0.940947	0.928299	1.6	1.58649	
05/07/2019 21:38:03.084978	0.124632	1.3953	775	1400	6.86716	92.8299	0.940947	0.928299	1.6	1.59461	
05/07/2019 21:38:04.084384	0.124632	1.3953	775	1400	7.0684	90.9912	0.909912	0.916456	1.61	1.59703	
05/07/2019 21:38:05.083775	0.124632	1.3953	775	1400	7.06846	90.9912	0.909912	0.916456	1.61	1.6046	
05/07/2019 21:38:06.083173	0.124632	1.3953	775	1400	7.2892	92.9409	0.929409	0.929607	1.62	1.60741	
05/07/2019 21:38:07.082290	0.124632	1.3953	775	1400	7.28926	92.9409	0.929409	0.929607	1.62	1.61537	
05/07/2019 21:38:08.082261	0.124632	1.3953	775	1400	7.52175	94.3564	0.943564	0.955132	1.63	1.61794	
05/07/2019 21:38:09.081395	0.124632	1.3953	775	1400	7.52241	94.3564	0.943564	0.955132	1.63	1.62536	
05/07/2019 21:38:10.081217	0.124632	1.3953	775	1400	7.75269	94.1	0.952487	0.941	1.64	1.62832	
05/07/2019 21:38:11.081356	0.124632	1.3953	775	1400	7.75245	94.1	0.952487	0.941	1.64	1.63644	
05/07/2019 21:38:12.081008	0.124632	1.3953	775	1400	7.98068	94.4428	0.946458	0.944428	1.65	1.63886	
05/07/2019 21:38:13.080955	0.124632	1.3953	775	1400	7.98129	94.4428	0.946458	0.944428	1.65	1.64643	
05/07/2019 21:38:14.080702	0.124632	1.3953	775	1400	8.21276	95.3849	0.964188	0.953849	1.66	1.64916	
05/07/2019 21:38:15.080536	0.124632	1.3953	775	1400	8.21229	95.3849	0.964188	0.953849	1.66	1.65736	
05/07/2019 21:38:16.079735	0.124632	1.3953	775	1400	8.45468	95.2827	0.952827	0.961165	1.67	1.66001	
05/07/2019 21:38:17.079407	0.124632	1.3953	775	1400	8.45463	95.2827	0.952827	0.961165	1.67	1.66758	
05/07/2019 21:38:18.078432	0.124632	1.3953	775	1400	8.6803	96.2279	0.967445	0.962279	1.68	1.67031	
05/07/2019 21:38:19.077700	0.124632	1.3953	775	1400	8.67936	96.2279	0.967445	0.962279	1.68	1.67835	
05/07/2019 21:38:20.077776	0.124632	1.3953	775	1400	8.91384	95.864	0.95864	0.961728	1.69	1.68069	
05/07/2019 21:38:21.076860	0.124632	1.3953	775	1400	8.91453	95.864	0.95864	0.961728	1.69	1.68834	
05/07/2019 21:38:22.076697	0.124632	1.3953	775	1400	9.14633	95.3029	0.961192	0.953029	1.7	1.69139	
05/07/2019 21:38:23.076505	0.124632	1.3953	775	1400	9.14638	95.3029	0.961192	0.953029	1.7	1.69911	
05/07/2019 21:38:24.075626	0.124632	1.3953	775	1400	9.38663	95.9176	0.959176	0.965034	1.71	1.70185	
05/07/2019 21:38:25.075532	0.124632	1.3953	775	1400	9.38725	95.9176	0.959176	0.965034	1.71	1.70918	
05/07/2019 21:38:26.074621	0.124632	1.3953	775	1400	9.62053	95.8851	0.96539	0.958851	1.71	1.7123	
05/07/2019 21:38:27.074597	0.124632	1.3953	775	1400	9.61998	95.8851	0.96539	0.958851	1.72	1.71964	
05/07/2019 21:38:28.074503	0.124632	1.3953	775	1400	9.85408	94.6226	0.946226	0.947315	1.72	1.72276	
05/07/2019 21:38:29.073862	0.124632	1.3953	775	1400	9.85324	94.6226	0.946226	0.947315	1.73	1.72994	
05/07/2019 21:38:30.073245	0.124632	1.3953	775	1400	10.0966	95.1167	0.951167	0.966079	1.73	1.7333	
05/07/2019 21:38:31.073230	0.124632	1.3953	775	1400	10.0961	95.1167	0.951167	0.966079	1.74	1.7404	
05/07/2019 21:38:32.073194	0.124632	1.3953	775	1400	10.3323	96.7892	0.975835	0.967892	1.74	1.74368	
05/07/2019 21:38:33.072252	0.124632	1.3953	775	1400	10.3328	96.7892	0.975835	0.967892	1.75	1.75109	
05/07/2019 21:38:34.071416	0.124632	1.3953	775	1400	10.5694	96.3066	0.973002	0.963066	1.75	1.75406	
05/07/2019 21:38:35.071051	0.124632	1.3953	775	1400	10.5694	96.3066	0.973002	0.963066	1.76	1.76155	
05/07/2019 21:38:36.070982	0.124632	1.3953	775	1400	10.8022	96.5216	0.965216	0.967998	1.76	1.76467	
05/07/2019 21:38:37.070658	0.124632	1.3953	775	1400	10.7999	96.5216	0.965216	0.967998	1.77	1.77185	
05/07/2019 21:38:38.070403	0.124632	1.3953	775	1400	11.0462	95.4837	0.954837	0.971081	1.77	1.77537	
05/07/2019 21:38:39.069882	0.124632	1.3953	775	1400	11.0477	95.4837	0.974153	0.971081	1.78	1.782	
05/07/2019 21:38:40.069630	0.124632	1.3953	775	1400	11.2797	95.7607	0.974153	0.957607	1.78	1.78551	
05/07/2019 21:38:41.068915	0.124632	1.3953	775	1400	11.2793	95.7607	0.974153	0.957607	1.79	1.79269	
05/07/2019 21:38:42.068215	0.124632	1.3953	775	1400	11.5065	96.0719	0.968027	0.960719	1.79	1.79621	
05/07/2019 21:38:43.067821	0.124632	1.3953	775	1400	11.506	96.0719	0.968027	0.960719	1.8	1.803	
05/07/2019 21:38:44.067718	0.124632	1.3953	775	1400	11.7267	96.474	0.96474	0.968929	1.8	1.80674	
05/07/2019 21:38:45.067473	0.124632	1.3953	775	1400	11.9406	96.474	0.96474	0.968506	1.81	1.81361	
05/07/2019 21:38:46.067282	0.124632	1.3953	775	1400	11.9406	96.5493	0.965493	0.968506	1.81	1.81712	
05/07/2019 21:38:47.066294	0.124632	1.3953	775	1400	11.942	96.5493	0.965493	0.968506	1.82	1.82337	
05/07/2019 21:38:48.065862	0.124632	1.3953	775	1400	12.1544	93.957	0.968785	0.93957	1.82	1.8275	
05/07/2019 21:38:49.065220	0.124632	1.3953	775	1400	12.1544	93.957	0.968785	0.93957	1.83	1.83421	
05/07/2019 21:38:50.064893	0.124632	1.3953	775	1400	12.3518	95.8734	0.968943	0.958734	1.83	1.83804	
05/07/2019 21:38:51.064897	0.124632	1.3953	775	1400	12.3515	95.8734	0.957505	0.958734	1.84	1.84436	
05/07/2019 21:38:52.064727	0.124632	1.3953	775	1400	12.5394	95.356	0.957505	0.95356	1.84	1.84826	
05/07/2019 21:38:53.064650	0.124632	1.3953	775	1400	12.5404	93.4966	0.934966	0.95356	1.85	1.85513	
05/07/2019 21:38:54.063811	0.124632	1.3953	775	1400	12.7352	91.9665	0.934966	0.919665	1.85	1.85888	
05/07/2019 21:38:55.063301	0.124632	1.3953	775	1400	12.7343	91.9665	0.934966	0.919665	1.86	1.86504	
05/07/2019 21:38:56.063423	0.124632	1.3953	775	1400	12.9081	93.1043	0.939261	0.931043	1.86	1.86926	
05/07/2019 21:38:57.063128	0.124632	1.3953	775	1400	12.9081	93.1043	0.939261	0.931043	1.87	1.87597	
05/07/2019 21:38:58.062835	0.124632	1.3953	775	1400	13.0739	91.8665	0.919381	0.918665	1.87	1.87972	
05/07/2019 21:38:59.062048	0.124632	1.3953	775	1400	13.0734	91.8665	0.919381	0.918665	1.88	1.88612	
05/07/2019 21:39:00.062305	0.124632	1.3953	775	1400	13.2118	89.1757	0.891757	0.905596	1.88	1.89033	
05/07/2019 21:39:01.061632	0.124632	1.3953	775	1400	13.3585	89.1757	0.891757	0.911158	1.89	1.89697	
05/07/2019 21:39:02.061575	0.124632	1.3953	775	1400	13.3586	88.068	0.88068	0.911158	1.89	1.90056	
05/07/2019 21:39:03.060800	0.124632	1.3953	775	1400	13.5034	88.068	0.88068	0.901806	1.9	1.90696	
05/07/2019 21:39:04.060682	0.124632	1.3953	775	1400	13.5039	89.2196	0.892196	0.901806	1.9	1.91125	
05/07/2019 21:39:05.060587	0.124632	1.3953	775	1400	13.5039	89.2196	0.892196	0.901806	1.91	1.9178	
05/07/2019 21:39:06.060438	0.124632	1.3953	775	1400	13.6379	86.1768	0.870201	0.861768	1.91	1.92194	
05/07/2019 21:39:07.059557	0.124632	1.3953	775	1400	13.7546	86.1768	0.870201	0.846216	1.92	1.92787	
05/07/2019 21:39:08.058901	0.124632	1.3953	775	1400	13.7546	84.6216	0.848904	0.846216	1.92	1.93201	
05/07/2019 21:39:09.058885	0.124632	1.3953	775	1400	13.755	84.6216	0.848904	0.846216	1.93	1.93849	
05/07/2019 21:39:10.058388	0.124632	1.3953	775	1400	13.882	84.134	0.841634	0.84134	1.93	1.94262	
05/07/2019 21:39:11.058305	0.124632	1.3953	775	1400	13.8814	84.134	0.841634	0.84134	1.94	1.94871	
05/07/2019 21:39:12.057451	0.124632	1.3953	775	1400	13.9898	84.698	0.84698	0.850488	1.94	1.95308	
05/07/2019 21:39:13.056708	0.124632	1.3953	775	1400	13.9897	84.698	0.84698	0.850488	1.95	1.95948	
05/07/2019 21:39:14.056702	0.124632	1.3953	775	1400	14.108	84.6998	0.846998	0.853877	1.95	1.96354	
05/07/2019 21:39:15.056688	0.124632	1.3953	775	1400	14.1073	84.6998	0.846998	0.853877	1.96	1.96963	
05/07/2019 21:39:16.055879	0.124632	1.3953	775	1400	14.2156	85.9346	0.862814	0.859346	1.96	1.974	
05/07/2019 21:39:17.055689	0.124632	1.3953	775	1400	14.216	85.9346	0.862814	0.859346	1.97	1.98032	
05/07/2019 21:39:18.055645	0.124632	1.3953	775	1400	14.3203	81.9179	0.830584	0.819179	1.97	1.98438	
05/07/2019 21:39:19.054698	0.124632	1.3953	775	1400	14.3203	81.9179	0.830584	0.819179	1.98	1.99047	
05/07/2019 21:39:20.053860	0.124632	1.3953	775	1400	14.4206	81.9509	0.820718	0.819509	1.98	1.99484	
05/07/2019 21:39:21.053766	0.124632	1.3953	775	1400	14.4208	81.9509	0.820718	0.819509	1.99	2.00132	
05/07/2019 21:39:22.053656	0.124632	1.3953	775	1400	14.5264	78.878	0.78878	0.796237	1.99	2.00561	
05/07/2019 21:39:23.053253	0.124632	1.3953	775	1400	14.5255	78.878	0.78878	0.796237	2	2.01131	
05/07/2019 21:39:24.053085	0.124632	1.3953	775	1400	14.6253	75.2952	0.759177	0.752952	2	2.0156	
05/07/2019 21:39:25.052935	0.124632	1.3953	775	1400	14.6248	75.2952	0.759177	0.752952	2.01	2.02208	
05/07/2019 21:39:26.052772	0.124632	1.3953	775	1400	14.7244	77.5952	0.775952	0.803556	2.01	2.0266	
05/07/2019 21:39:27.052594	0.124632	1.3953	775	1400	14.7235	77.5952	0.775952	0.803556	2.02	2.03214	
05/07/2019 21:39:28.052494	0.124632	1.3953	775	1400	14.8097	75.4911	0.754911	0.759053	2.02	2.03659	
05/07/2019 21:39:29.052415	0.124632	1.3953	775	1400	14.8102	75.4911	0.754911	0.759053	2.03	2.04268	
05/07/2019 21:39:30.052531	0.124632	1.3953	775	1400	14.903	74.4191	0.745863	0.744191	2.03	2.04744	
05/07/2019 21:39:31.052448	0.124632	1.3953	775	1400	14.9033	74.4191	0.745863	0.744191	2.04	2.05306	
05/07/2019 21:39:32.052648	0.124632	1.3953	775	1400	14.9805	75.9332	0.764159	0.759332	2.04	2.05759	
05/07/2019 21:39:33.052480	0.124632	1.3953	775	1400	14.9803	75.9332	0.764159	0.759332	2.05	2.06336	
05/07/2019 21:39:34.051514	0.124632	1.3953	775	1400	15.0724	74.9095	0.749095	0.762491	2.05	2.06836	
05/07/2019 21:39:35.051221	0.124632	1.3953	775	1400	15.0728	74.9095	0.749095	0.762491	2.06	2.07398	
05/07/2019 21:39:36.050447	0.124632	1.3953	775	1400	15.1463	69.5217	0.695217	0.696854	2.06	2.07858	
05/07/2019 21:39:37.050421	0.124632	1.3953	775	1400	15.1453	69.5217	0.695217	0.696854	2.07	2.08428	
05/07/2019 21:39:38.050044	0.124632	1.3953	775	1400	15.2227	66.4789	0.664789	0.688981	2.07	2.08912	
05/07/2019 21:39:39.049141	0.124632	1.3953	775	1400	15.2227	66.4789	0.664789	0.688981	2.08	2.09474	
05/07/2019 21:39:40.048518	0.124632	1.3953	775	1400	15.288	68.9769	0.690721	0.689769	2.08	2.0995	
05/07/2019 21:39:41.048462	0.124632	1.3953	775	1400	15.2874	68.9769	0.690721	0.689769	2.09	2.10489	
05/07/2019 21:39:42.047941	0.124632	1.3953	775	1400	15.3582	60.9086	0.609086	0.646653	2.09	2.11011	
05/07/2019 21:39:43.047128	0.124632	1.3953	775	1400	15.3575	60.9086	0.609086	0.646653	2.1	2.1155	
05/07/2019 21:39:44.046252	0.124632	1.3953	775	1400	15.4146	54.6681	0.546681	0.586419	2.1	2.12026	
05/07/2019 21:39:45.046026	0.124632	1.3953	775	1400	15.4136	54.6681	0.546681	0.586419	2.1	2.12026	
05/07/2019 21:39:46.045486	0.124632	1.3953	775	1400	15.4652	48.9124	0.489124	0.504341	2.1	2.12026	
05/07/2019 21:39:47.044576	0.124632	1.3953	775	1400	15.4665	48.9124	0.489124	0.504341	2.1	2.12026	
05/07/2019 21:39:48.044206	0.124632	1.3953	775	1400	15.5273	55.4481	0.585163	0.554481	2.1	2.12026	
05/07/2019 21:39:49.043309	0.124632	1.3953	775	1400	15.5269	55.4481	0.585163	0.554481	2.1	2.12026	
05/07/2019 21:39:50.042522	0.124632	1.3953	775	1400	15.5888	55.7928	0.557928	0.562084	2.1	2.12026	
05/07/2019 21:39:51.041918	0.124632	1.3953	775	1400	15.5883	55.7928	0.557928	0.562084	2.1	2.12026	
05/07/2019 21:39:52.041770	0.124632	1.3953	775	1400	15.6469	54.273	0.551012	0.54273	2.1	2.12026	
05/07/2019 21:39:53.041779	0.124632	1.3953	775	1400	15.6457	54.273	0.551012	0.54273	2.1	2.12026	
05/07/2019 21:39:54.041459	0.124632	1.3953	775	1400	15.7074	58.2164	0.582164	0.589266	2.1	2.12026	
05/07/2019 21:39:55.041102	0.124632	1.3953	775	1400	15.708	58.2164	0.582164	0.589266	2.1	2.12026	
05/07/2019 21:39:56.040484	0.124632	1.3953	775	1400	15.7656	56.1362	0.582444	0.561362	2.1	2.12026	
05/07/2019 21:39:57.040464	0.124632	1.3953	775	1400	15.7666	56.1362	0.582444	0.561362	2.1	2.12026	
05/07/2019 21:39:58.040488	0.124632	1.3953	775	1400	15.8201	54.0786	0.570076	0.540786	2.1	2.12026	
05/07/2019 21:39:59.040008	0.124632	1.3953	775	1400	15.8195	54.0786	0.547371	0.540786	2.1	2.12026	
05/07/2019 21:40:00.039483	0.124632	1.3953	775	1400	15.8781	54.7371	0.547371	0.557362	2.1	2.12026	
05/07/2019 21:40:01.038599	0.124632	1.3953	775	1400	15.8777	54.7371	0.547371	0.557362	2.1	2.12026	
05/07/2019 21:40:02.038148	0.124632	1.3953	775	1400	15.9386	57.4112	0.591436	0.574112	2.1	2.12026	
05/07/2019 21:40:03.037353	0.124632	1.3953	775	1400	15.9374	57.4112	0.591436	0.574112	2.1	2.12026	
05/07/2019 21:40:04.037096	0.124632	1.3953	775	1400	15.9942	58.0668	0.589132	0.580668	2.1	2.12026	
05/07/2019 21:40:05.036223	0.124632	1.3953	775	1400	15.9943	58.0668	0.589132	0.580668	2.1	2.12026	
05/07/2019 21:40:06.035401	0.124632	1.3953	775	1400	16.045	49.8996	0.505053	0.498996	2.1	2.12026	
05/07/2019 21:40:07.035445	0.124632	1.3953	775	1400	16.0454	49.8996	0.505053	0.498996	2.1	2.12026	
05/07/2019 21:40:08.034470	0.124632	1.3953	775	1400	16.1035	51.3452	0.541109	0.513452	2.1	2.12026	
05/07/2019 21:40:09.033763	0.124632	1.3953	775	1400	16.1032	51.3452	0.541109	0.513452	2.1	2.12026	
05/07/2019 21:40:10.033418	0.124632	1.3953	775	1400	16.1664	57.8252	0.578252	0.586956	2.1	2.12026	
05/07/2019 21:40:11.032827	0.124632	1.3953	775	1400	16.1652	57.8252	0.578252	0.562289	2.1	2.12026	
05/07/2019 21:40:12.032600	0.124632	1.3953	775	1400	16.2222	53.5875	0.535875	0.562289	2.1	2.12026	
05/07/2019 21:40:13.032471	0.124632	1.3953	775	1400	16.2214	53.5875	0.535875	0.562289	2.1	2.12026	
05/07/2019 21:40:14.032663	0.124632	1.3953	775	1400	16.2753	56.3392	0.563392	0.565875	2.1	2.12026	
05/07/2019 21:40:15.032234	0.124632	1.3953	775	1400	16.276	56.3392	0.563392	0.565875	2.1	2.12026	
05/07/2019 21:40:16.031326	0.124632	1.3953	775	1400	16.3315	53.3464	0.534278	0.533464	2.1	2.12026	
05/07/2019 21:40:17.030957	0.124632	1.3953	775	1400	16.3321	53.3464	0.534278	0.533464	2.1	2.12026	
05/07/2019 21:40:18.030038	0.124632	1.3953	775	1400	16.3886	53.1763	0.532974	0.531763	2.1	2.12026	
05/07/2019 21:40:19.029258	0.124632	1.3953	775	1400	16.3879	53.1763	0.532974	0.531763	2.1	2.12026	
05/07/2019 21:40:20.028990	0.124632	1.3953	775	1400	16.444	53.1507	0.531507	0.535398	2.1	2.12026	
