Time	TOPUPCC:rdCurrentB [mA]	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/08/2019 15:03:08.777325	0.000490236	1.3963	775	1400	64.4305	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:09.776339	-0.00104995	1.3963	775	1400	64.4288	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:10.775498	0.00281583	1.3963	775	1400	64.427	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:11.774641	-0.00043918	1.3963	775	1400	64.4237	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:12.774195	0.000447942	1.3963	775	1400	64.4225	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:13.774028	-0.00275933	1.3963	775	1400	64.4205	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:14.772893	-0.00141991	1.3963	775	1400	64.4177	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:15.773148	0.00245163	1.3963	775	1400	64.4147	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:16.773149	0.00149438	1.3963	775	1400	64.4123	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:17.772349	0.000337261	1.3963	775	1400	64.4102	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:18.771410	0.00195811	1.3963	775	1400	64.4079	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:19.771115	-0.000304082	1.3963	775	1400	64.406	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:20.770242	-0.00181213	1.3963	775	1400	64.4023	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:21.770335	0.000129419	1.3963	775	1400	64.4012	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:22.770032	0.000527924	1.3963	775	1400	64.3992	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:23.770405	0.000837676	1.3963	775	1400	64.3974	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:24.768970	0.000867505	1.3963	775	1400	64.3952	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:25.768943	0.00176181	1.3963	775	1400	64.3923	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:26.767827	-2.73803e-05	1.3963	775	1400	64.3905	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:27.768175	0.000356868	1.3963	775	1400	64.3878	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:28.768004	0.0015643	1.3963	775	1400	64.3866	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:29.767347	-0.000778125	1.3963	775	1400	64.3833	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:30.766688	0.00114707	1.3963	775	1400	64.3805	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:31.765798	-0.0015046	1.3963	775	1400	64.3808	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:32.764831	-0.000145999	1.3963	775	1400	64.3776	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:33.764422	-0.000870114	1.3963	775	1400	64.3749	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:34.764413	-0.000468332	1.3963	775	1400	64.3735	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:35.764171	-0.00130498	1.3963	775	1400	64.3711	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:36.764139	-0.000770127	1.3963	775	1400	64.3693	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:37.763943	-0.00289374	1.3963	775	1400	64.3654	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:38.763075	-0.00344071	1.3963	775	1400	64.3632	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:39.763094	-0.00237345	1.3963	775	1400	64.3614	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:40.762811	-0.00167168	1.3963	775	1400	64.359	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:41.762193	-0.00261659	1.3963	775	1400	64.3568	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:42.761737	-0.00345533	1.3963	775	1400	64.3544	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:43.761314	-0.00217892	1.3963	775	1400	64.3524	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:44.761180	-0.00156084	1.3963	775	1400	64.3504	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:45.760706	0.000750188	1.3963	775	1400	64.3477	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:46.760623	-0.000142345	1.3963	775	1400	64.3455	35.9572	0.359572	0.363698	2.1	2.12049	
05/08/2019 15:03:47.760017	0.00143611	1.3963	775	1400	64.3433	35.9572	0.359572	0.363698	1.72	2.11222	
05/08/2019 15:03:48.759723	-0.000965365	1.3963	775	1400	64.3424	35.9572	0.359572	0.363698	1.72	2.03277	
05/08/2019 15:03:49.759441	0.00109206	1.3963	775	1400	64.339	35.9572	0.359572	0.363698	1.72	1.97938	
05/08/2019 15:03:50.759098	-0.00116128	1.3963	775	1400	64.3372	35.9572	0.359572	0.363698	1.72	1.89978	
05/08/2019 15:03:51.758768	-0.00135971	1.3963	775	1400	64.3341	35.9572	0.359572	0.363698	1.72	1.84639	
05/08/2019 15:03:52.757962	-0.000136096	1.3963	775	1400	64.3317	35.9572	0.359572	0.363698	1.72	1.76725	
05/08/2019 15:03:53.757295	0.000234375	1.3963	775	1400	64.3298	35.9572	0.359572	0.363698	1.72	1.73978	
05/08/2019 15:03:54.756460	-0.000799183	1.3963	775	1400	64.3273	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:03:55.755971	-0.00113296	1.3963	775	1400	64.3244	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:03:56.755665	-0.000568221	1.3963	775	1400	64.3225	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:03:57.755244	-0.0040261	1.3963	775	1400	64.3205	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:03:58.754483	-0.00237639	1.3963	775	1400	64.3198	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:03:59.753844	0.00134724	1.3963	775	1400	64.316	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:00.753246	-0.00272273	1.3963	775	1400	64.3128	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:01.753023	0.000446528	1.3963	775	1400	64.312	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:02.752236	-0.000215377	1.3963	775	1400	64.3087	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:03.751647	-2.24519e-05	1.3963	775	1400	64.3074	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:04.751358	0.00172721	1.3963	775	1400	64.3069	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:05.750668	0.000931285	1.3963	775	1400	64.3041	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:06.749914	-0.000154618	1.3963	775	1400	64.3007	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:07.749531	-0.00240985	1.3963	775	1400	64.2987	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:08.749353	0.000249676	1.3963	775	1400	64.2963	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:09.748432	-0.00186012	1.3963	775	1400	64.2929	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:10.748419	-0.000456575	1.3963	775	1400	64.2915	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:11.748065	0.00144388	1.3963	775	1400	64.2884	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:12.747955	0.00267772	1.3963	775	1400	64.286	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:13.747727	-0.000176587	1.3963	775	1400	64.285	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:14.747095	0.000324353	1.3963	775	1400	64.2818	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:15.747144	-0.00103552	1.3963	775	1400	64.2804	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:16.746765	0.00116076	1.3963	775	1400	64.2791	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:17.746122	0.000121633	1.3963	775	1400	64.2766	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:18.745786	-0.000446363	1.3963	775	1400	64.274	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:19.744975	-0.002126	1.3963	775	1400	64.2712	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:20.744513	-0.00249235	1.3963	775	1400	64.2692	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:21.743862	-0.000927967	1.3963	775	1400	64.2679	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:22.742979	-0.00266124	1.3963	775	1400	64.2648	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:23.742294	-0.0029093	1.3963	775	1400	64.2621	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:24.741873	0.00122208	1.3963	775	1400	64.2589	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:25.741118	-0.00143987	1.3963	775	1400	64.2574	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:26.740985	-0.0021235	1.3963	775	1400	64.2556	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:27.740134	-0.00316852	1.3963	775	1400	64.2536	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:28.739892	-0.000209637	1.3963	775	1400	64.25	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:29.739326	0.000527023	1.3963	775	1400	64.2492	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:30.738821	-0.000144067	1.3963	775	1400	64.2466	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:31.738491	0.00218709	1.3963	775	1400	64.2439	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:32.737911	-0.00113306	1.3963	775	1400	64.2424	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:33.737818	0.00204747	1.3963	775	1400	64.2389	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:34.737379	-8.40259e-05	1.3963	775	1400	64.2364	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:35.736572	-0.00321729	1.3963	775	1400	64.235	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:36.736352	-0.000631841	1.3963	775	1400	64.2325	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:37.736115	-0.000419807	1.3963	775	1400	64.2306	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:38.735801	-0.00109473	1.3963	775	1400	64.2291	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:39.735726	0.00014737	1.3963	775	1400	64.2253	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:40.735479	-0.000347371	1.3963	775	1400	64.2236	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:41.735371	0.00050718	1.3963	775	1400	64.2201	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:42.735230	-0.00321725	1.3963	775	1400	64.2191	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:43.734424	0.00173562	1.3963	775	1400	64.2164	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:44.733841	0.00043947	1.3963	775	1400	64.2137	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:45.733337	0.0014431	1.3963	775	1400	64.2117	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:46.732987	0.000457799	1.3963	775	1400	64.2107	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:47.732987	-0.00142168	1.3963	775	1400	64.2081	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:48.732297	-0.00151655	1.3963	775	1400	64.2068	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:49.731905	-0.00255014	1.3963	775	1400	64.204	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:50.731556	-0.000627235	1.3963	775	1400	64.2009	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:51.731095	-0.000668917	1.3963	775	1400	64.2	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:52.730356	-0.00119278	1.3963	775	1400	64.196	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:53.729938	-0.000491621	1.3963	775	1400	64.1948	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:54.729238	-0.00228416	1.3963	775	1400	64.1911	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:55.728769	-0.000472283	1.3963	775	1400	64.1896	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:56.728658	0.000189504	1.3963	775	1400	64.1866	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:57.728347	-0.000388418	1.3963	775	1400	64.185	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:58.727676	0.00173733	1.3963	775	1400	64.1833	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:04:59.727475	-0.0011215	1.3963	775	1400	64.1821	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:00.727271	-0.000871531	1.3963	775	1400	64.1794	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:01.727152	-0.00141427	1.3963	775	1400	64.1769	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:02.726474	-0.00134705	1.3963	775	1400	64.174	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:03.726004	-0.0014381	1.3963	775	1400	64.1713	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:04.725924	0.000380329	1.3963	775	1400	64.1693	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:05.725626	-0.00299367	1.3963	775	1400	64.1666	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:06.725478	-0.000751243	1.3963	775	1400	64.1634	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:07.724918	-0.00286461	1.3963	775	1400	64.1616	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:08.724662	-0.00151516	1.3963	775	1400	64.1588	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:09.724549	0.000377429	1.3963	775	1400	64.157	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:10.723860	0.00157321	1.3963	775	1400	64.1551	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:11.723496	0.00154965	1.3963	775	1400	64.1539	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:12.723064	0.00152988	1.3963	775	1400	64.1513	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:13.722809	0.00150377	1.3963	775	1400	64.1487	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:14.722328	-0.00301071	1.3963	775	1400	64.1462	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:15.721601	-0.00293581	1.3963	775	1400	64.1437	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:16.721344	-0.0038968	1.3963	775	1400	64.1411	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:17.720949	-0.00189559	1.3963	775	1400	64.1384	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:18.720802	-0.00237039	1.3963	775	1400	64.1362	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:19.720160	-0.00272685	1.3963	775	1400	64.1353	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:20.720296	-0.000696619	1.3963	775	1400	64.1322	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:21.719929	-0.00177134	1.3963	775	1400	64.1309	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:22.719459	-0.0011443	1.3963	775	1400	64.1281	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:23.719771	0.000702546	1.3963	775	1400	64.1247	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:24.718359	0.00196194	1.3963	775	1400	64.1246	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:25.717886	-0.00248536	1.3963	775	1400	64.1217	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:26.717834	-0.00162678	1.3963	775	1400	64.1191	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:27.717083	-5.08952e-05	1.3963	775	1400	64.1173	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:28.717092	-0.00223111	1.3963	775	1400	64.1147	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:29.716500	-1.4487e-06	1.3963	775	1400	64.1128	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:30.715771	-0.000196011	1.3963	775	1400	64.1095	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:31.715722	-0.000516228	1.3963	775	1400	64.1083	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:32.715082	-0.00164765	1.3963	775	1400	64.1056	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:33.714774	-0.000698939	1.3963	775	1400	64.1044	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:34.714692	-0.000603108	1.3963	775	1400	64.1025	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:35.714364	0.00156284	1.3963	775	1400	64.0998	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:36.714368	0.000750317	1.3963	775	1400	64.0973	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:37.714028	-0.000762397	1.3963	775	1400	64.0951	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:38.712931	0.000640506	1.3963	775	1400	64.0916	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:39.712804	-0.00116402	1.3963	775	1400	64.0909	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:40.712032	-0.000122567	1.3963	775	1400	64.0884	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:41.712011	-0.00302897	1.3963	775	1400	64.0871	35.9572	0.359572	0.363698	1.72	1.73143	
05/08/2019 15:05:42.711867	-0.00199892	1.3963	775	1400	64.0837	35.9572	0.359572	0.363698	1.72	1.73143	
