Time	TOPUPCC:rdCurrentB [mA]	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/08/2019 04:02:10.900933	0.511223	1.3953	775	1400	8.4712	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:11.900017	0.545481	1.3953	775	1400	8.47201	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:12.899908	0.592398	1.3953	775	1400	8.47169	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:13.899153	0.558649	1.3953	775	1400	8.47227	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:14.898305	0.594622	1.3953	775	1400	8.47193	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:15.898314	0.545648	1.3953	775	1400	8.471	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:16.898335	0.573285	1.3953	775	1400	8.47041	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:17.897733	0.503889	1.3953	775	1400	8.47085	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:18.896856	0.483276	1.3953	775	1400	8.47112	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:19.896172	0.402721	1.3953	775	1400	8.46949	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:20.895448	0.38041	1.3953	775	1400	8.46827	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:21.895252	0.331565	1.3953	775	1400	8.46869	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:22.894443	0.355298	1.3953	775	1400	8.4672	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:23.894277	0.37512	1.3953	775	1400	8.46766	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:24.893814	0.40281	1.3953	775	1400	8.4667	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:25.893382	0.392944	1.3953	775	1400	8.46663	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:26.892713	0.438433	1.3953	775	1400	8.46666	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:27.892465	0.438717	1.3953	775	1400	8.46645	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:28.891880	0.537003	1.3953	775	1400	8.46725	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:29.891395	0.560847	1.3953	775	1400	8.46639	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:30.891102	0.591483	1.3953	775	1400	8.46633	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:31.890313	0.586513	1.3953	775	1400	8.4659	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:32.889833	0.161929	1.3953	775	1400	8.46571	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:33.889344	0.525128	1.3953	775	1400	8.46482	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:34.888691	0.442608	1.3953	775	1400	8.46544	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:35.888210	0.383147	1.3953	775	1400	8.46318	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:36.888097	0.468117	1.3953	775	1400	8.46344	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:37.887322	0.293709	1.3953	775	1400	8.46169	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:38.886624	0.293184	1.3953	775	1400	8.46111	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:39.886234	0.200071	1.3953	775	1400	8.46109	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:40.885466	0.317278	1.3953	775	1400	8.46179	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:41.885225	0.210228	1.3953	775	1400	8.46158	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:42.884616	0.218069	1.3953	775	1400	8.46048	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:43.884393	0.518449	1.3953	775	1400	8.45794	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:44.884698	0.534827	1.3953	775	1400	8.45822	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:45.883636	0.604731	1.3953	775	1400	8.45819	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:46.882899	0.538401	1.3953	775	1400	8.45788	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:47.882600	0.598676	1.3953	775	1400	8.459	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:48.882052	0.602856	1.3953	775	1400	8.45746	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:49.881269	0.599869	1.3953	775	1400	8.45662	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:50.881232	0.530479	1.3953	775	1400	8.45472	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:51.880544	0.538325	1.3953	775	1400	8.45574	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:52.879910	0.608552	1.3953	775	1400	8.45496	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:53.879038	0.154125	1.3953	775	1400	8.45477	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:54.878899	0.600075	1.3953	775	1400	8.45326	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:55.878111	0.536855	1.3953	775	1400	8.45344	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:56.877770	0.57779	1.3953	775	1400	8.45225	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:57.878093	0.600582	1.3953	775	1400	8.45259	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:58.877252	0.52722	1.3953	775	1400	8.45237	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:02:59.876879	0.512312	1.3953	775	1400	8.4517	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:03:00.876101	0.560566	1.3953	775	1400	8.45088	87.2809	0.872809	0.876431	0	-0.0703125	
05/08/2019 04:03:01.875478	0.214814	1.3953	775	1400	8.52741	89.2656	0.892656	0.900229	0	-0.0703125	
05/08/2019 04:03:02.875122	0.564534	1.3953	775	1400	8.52613	89.2656	0.892656	0.900229	0	-0.0703125	
05/08/2019 04:03:03.875012	0.532234	1.3953	775	1400	8.71482	88.7857	0.887987	0.887857	0	-0.0703125	
05/08/2019 04:03:04.874748	0.589035	1.3953	775	1400	8.71367	88.7857	0.887987	0.887857	0	-0.0703125	
05/08/2019 04:03:05.874508	0.570092	1.3953	775	1400	8.92173	91.6038	0.916038	0.917422	0	-0.0703125	
05/08/2019 04:03:06.874515	0.562816	1.3953	775	1400	8.92132	91.6038	0.916038	0.917422	0	-0.0703125	
05/08/2019 04:03:07.873327	0.594883	1.3953	775	1400	9.13717	90.6626	0.907338	0.906626	0	-0.0703125	
05/08/2019 04:03:08.872350	0.602784	1.3953	775	1400	9.13785	90.6626	0.907338	0.906626	0	-0.0703125	
05/08/2019 04:03:09.872147	0.159244	1.3953	775	1400	9.19356	86.4	0.865128	0.864	0.01	-0.0703125	
05/08/2019 04:03:10.871614	0.580758	1.3953	775	1400	9.19377	86.4	0.865128	0.864	0.01	-0.0703125	
05/08/2019 04:03:11.871625	0.582377	1.3953	775	1400	9.40361	89.4239	0.909615	0.894239	0.02	-0.0703125	
05/08/2019 04:03:12.870925	0.590895	1.3953	775	1400	9.4035	89.4239	0.909615	0.894239	0	-0.0618053	
05/08/2019 04:03:13.870424	0.603827	1.3953	775	1400	9.62184	90.359	0.904361	0.90359	0	-0.0618053	
05/08/2019 04:03:14.870279	0.616118	1.3953	775	1400	9.62026	90.359	0.904361	0.90359	0	-0.0702345	
05/08/2019 04:03:15.870187	0.547366	1.3953	775	1400	9.81603	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:16.870108	0.238	1.3953	775	1400	9.81663	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:17.869800	-0.00241711	1.3953	775	1400	9.81573	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:18.869259	0.00137101	1.3953	775	0	9.81548	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:19.868638	-0.00326735	1.3953	775	0	2.42305	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:20.867758	-0.00105757	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:21.866826	-0.00126581	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:22.866292	0.00043027	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:23.865448	-0.000499288	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:24.864892	-0.00210515	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:25.864457	-0.00242451	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:26.863788	0.000108654	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:27.863448	-0.00171207	1.3953	775	0	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:28.862992	-0.00113032	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:29.862689	-0.00362213	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:30.862174	-0.00180327	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:31.861595	2.74769e-05	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:32.860928	-0.00104807	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:33.860073	-0.000202679	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:34.859260	0.000630516	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:35.858400	2.39336e-05	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:36.857852	0.000772447	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:37.857072	-0.000349625	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:38.856234	0.00164143	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:39.855586	-0.00212994	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:40.855030	-0.00154466	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:41.854325	-0.000507536	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:42.854110	-0.00132494	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:43.853516	0.00130997	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:44.852538	0.000660864	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:45.852371	-0.00317495	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:46.851467	-0.000634057	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:47.850745	-0.000663675	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:48.849981	-0.00282211	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:49.849726	0.000724322	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:50.849000	-0.000557334	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:51.848687	3.80747e-05	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:52.847747	0.0014193	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:53.847036	-0.00225794	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:54.846558	-0.000501097	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:55.846416	-0.00169104	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:56.846351	0.00218984	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:57.845781	-0.00115045	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:58.844826	-0.000591479	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:03:59.843994	-0.00200669	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:00.843427	-0.000478561	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:01.843275	-0.00433763	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:02.843020	-0.00117073	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:03.842921	-0.00206507	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:04.842337	-0.000678291	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:05.841681	-0.00170467	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:06.840954	0.000767873	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:07.840650	-0.00135826	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:08.840612	-0.00133423	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:09.839651	-0.000311636	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:10.838935	-0.00112958	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:11.839220	-0.000305403	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:12.838588	-0.00277623	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:13.838774	-0.00113548	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:14.837797	-0.000717922	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:15.837366	0.00018435	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:16.836985	0.000770901	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:17.836262	-0.000809652	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:18.835643	-0.000386513	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:19.834728	-0.00106916	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:20.833800	2.22138e-05	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:21.832901	0.00264027	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:22.832138	0.0013148	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:23.831310	0.000459406	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:24.830359	-0.00175682	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:25.830171	-0.00026576	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:26.830170	0.531235	1.3953	775	1400	0	89.3619	0.893619	0.897369	0	-0.0702345	
05/08/2019 04:04:27.829803	0.603446	1.3953	775	1400	0.176485	90.1322	0.906623	0.901322	0	-0.0702345	
05/08/2019 04:04:28.828980	0.56341	1.3953	775	1400	0.17664	90.1322	0.906623	0.901322	0	-0.0702345	
05/08/2019 04:04:29.828429	0.594097	1.3953	775	1400	0.39321	90.9586	0.909586	0.910691	0	-0.0702345	
05/08/2019 04:04:30.828040	0.550429	1.3953	775	1400	0.393593	90.9586	0.909586	0.910691	0	-0.0702345	
05/08/2019 04:04:31.828047	0.199899	1.3953	775	1400	0.464616	88.3448	0.893048	0.883448	0	-0.0702345	
05/08/2019 04:04:32.827717	0.567745	1.3953	775	1400	0.465602	88.3448	0.893048	0.883448	0	-0.0702345	
05/08/2019 04:04:33.827129	0.584539	1.3953	775	1400	0.679085	90.3504	0.915522	0.903504	0.01	-0.0702345	
05/08/2019 04:04:34.826504	0.597771	1.3953	775	1400	0.677605	90.3504	0.915522	0.903504	0.01	-0.0702345	
05/08/2019 04:04:35.826067	0.574929	1.3953	775	1400	0.884933	89.8858	0.898858	0.904455	0.02	-0.0702345	
05/08/2019 04:04:36.825518	0.553004	1.3953	775	1400	0.884666	89.8858	0.898858	0.904455	0.02	-0.0609468	
05/08/2019 04:04:37.824875	0.547234	1.3953	775	1400	1.08465	90.6992	0.914752	0.906992	0.03	-0.0578248	
05/08/2019 04:04:38.824655	0.184218	1.3953	775	1400	1.08455	90.6992	0.914752	0.906992	0.03	-0.0473664	
05/08/2019 04:04:39.823864	0.515203	1.3953	775	1400	1.27342	90.7187	0.907187	0.917004	0.04	-0.0473664	
05/08/2019 04:04:40.823452	0.534984	1.3953	775	1400	1.2733	90.7187	0.907187	0.917004	0.04	-0.0368299	
05/08/2019 04:04:41.822618	0.163829	1.3953	775	1400	1.33482	90.649	0.90649	0.940826	0.05	-0.0368299	
05/08/2019 04:04:42.821983	0.53517	1.3953	775	1400	1.33477	90.649	0.90649	0.940826	0.05	-0.0263715	
05/08/2019 04:04:43.821848	0.587086	1.3953	775	1400	1.55134	91.2686	0.912686	0.922419	0.06	-0.0263715	
05/08/2019 04:04:44.821815	0.584248	1.3953	775	1400	1.55105	91.2686	0.912686	0.922419	0.06	-0.0159911	
05/08/2019 04:04:45.821874	0.166434	1.3953	775	1400	1.61198	91.5752	0.915752	0.919519	0.07	-0.0159911	
05/08/2019 04:04:46.821834	0.614771	1.3953	775	1400	1.6124	91.5752	0.915752	0.919519	0.07	-0.00545462	
05/08/2019 04:04:47.821687	0.520331	1.3953	775	1400	1.80255	91.1076	0.922058	0.911076	0.08	-0.00545462	
05/08/2019 04:04:48.821223	0.56297	1.3953	775	1400	1.80365	91.1076	0.922058	0.911076	0.08	0.005316	
05/08/2019 04:04:49.820956	0.595597	1.3953	775	1400	2.0243	91.7929	0.927649	0.917929	0.09	0.005316	
05/08/2019 04:04:50.820524	0.603842	1.3953	775	1400	2.02395	91.7929	0.927649	0.917929	0.09	0.0155403	
05/08/2019 04:04:51.819822	0.568725	1.3953	775	1400	2.23352	91.6744	0.916744	0.922803	0.1	0.0155403	
05/08/2019 04:04:52.819681	0.574494	1.3953	775	1400	2.23305	91.6744	0.916744	0.922803	0.1	0.0259987	
05/08/2019 04:04:53.819663	0.578273	1.3953	775	1400	2.44683	91.8607	0.918607	0.919709	0.11	0.0259987	
05/08/2019 04:04:54.819017	0.468196	1.3953	775	1400	2.44714	91.8607	0.918607	0.919709	0.11	0.0366132	
05/08/2019 04:04:55.818130	0.591387	1.3953	775	1400	2.66497	91.7013	0.921228	0.917013	0.12	0.0366132	
05/08/2019 04:04:56.817986	0.45373	1.3953	775	1400	2.66443	91.7013	0.921228	0.917013	0.12	0.0471497	
05/08/2019 04:04:57.817839	0.559633	1.3953	775	1400	2.87031	92.1348	0.92254	0.921348	0.13	0.0471497	
05/08/2019 04:04:58.816881	0.509598	1.3953	775	1400	2.86988	92.1348	0.92254	0.921348	0.13	0.0574521	
05/08/2019 04:04:59.816006	0.486839	1.3953	775	1400	3.0454	90.3524	0.911387	0.903524	0.14	0.0574521	
05/08/2019 04:05:00.815383	0.452942	1.3953	775	1400	3.0444	90.3524	0.911387	0.903524	0.14	0.0677544	
05/08/2019 04:05:01.814654	0.438406	1.3953	775	1400	3.20095	88.7501	0.887501	0.895831	0.15	0.0677544	
05/08/2019 04:05:02.814242	0.46078	1.3953	775	1400	3.20135	88.7501	0.887501	0.895831	0.15	0.0782128	
05/08/2019 04:05:03.814275	0.0540266	1.3953	775	1400	3.22046	-1	0.816748	0.865914	0.16	0.0782128	
05/08/2019 04:05:04.813993	0.10472	1.3953	775	1400	3.21966	-1	0.816748	0.865914	0.16	0.0889054	
05/08/2019 04:05:05.813336	0.533359	1.3953	775	1400	3.40384	85.3365	0.853365	0.866994	0.17	0.0889054	
05/08/2019 04:05:06.812810	0.476013	1.3953	775	1400	3.40362	85.3365	0.853365	0.866994	0.17	0.0992077	
05/08/2019 04:05:07.812205	0.0581228	1.3953	775	1400	3.42484	-1	0.864143	0.922172	0.18	0.0992077	
05/08/2019 04:05:08.811500	0.56106	1.3953	775	1400	3.42429	-1	0.864143	0.922172	0.18	0.109978	
05/08/2019 04:05:09.810873	0.545919	1.3953	775	1400	3.60777	83.675	0.84672	0.83675	0.19	0.109978	
05/08/2019 04:05:10.810970	0.484602	1.3953	775	1400	3.60705	83.675	0.84672	0.83675	0.19	0.120359	
05/08/2019 04:05:11.810048	0.471321	1.3953	775	1400	3.76288	82.4028	0.836275	0.824028	0.2	0.120359	
05/08/2019 04:05:12.809732	0.546152	1.3953	775	1400	3.76355	82.4028	0.836275	0.824028	0.2	0.130739	
05/08/2019 04:05:13.809517	0.501058	1.3953	775	1400	3.92716	80.9547	0.819672	0.809547	0.21	0.130739	
05/08/2019 04:05:14.808635	0.515273	1.3953	775	1400	3.92611	80.9547	0.819672	0.809547	0.21	0.14112	
05/08/2019 04:05:15.807893	0.498362	1.3953	775	1400	4.08117	77.601	0.77705	0.77601	0.22	0.14112	
05/08/2019 04:05:16.807496	0.522818	1.3953	775	1400	4.08161	77.601	0.77705	0.77601	0.22	0.151578	
05/08/2019 04:05:17.807429	0.509931	1.3953	775	1400	4.23506	74.6377	0.746377	0.750203	0.23	0.151578	
05/08/2019 04:05:18.807170	0.431148	1.3953	775	1400	4.23498	74.6377	0.746377	0.750203	0.23	0.162192	
05/08/2019 04:05:19.806675	0.455199	1.3953	775	1400	4.3666	71.4297	0.714297	0.723292	0.24	0.162192	
05/08/2019 04:05:20.806232	0.112104	1.3953	775	1400	4.36735	71.4297	0.714297	0.723292	0.24	0.172339	
05/08/2019 04:05:21.805789	0.436374	1.3953	775	1400	4.49076	69.8798	0.707282	0.698798	0.25	0.172339	
05/08/2019 04:05:22.805404	0.52997	1.3953	775	1400	4.49053	69.8798	0.707282	0.698798	0.25	0.182953	
05/08/2019 04:05:23.804905	0.456704	1.3953	775	1400	4.61424	66.8229	0.668229	0.678456	0.26	0.182953	
05/08/2019 04:05:24.804045	0.398918	1.3953	775	1400	4.61487	66.8229	0.668229	0.678456	0.26	0.193412	
05/08/2019 04:05:25.803508	0.501608	1.3953	775	1400	4.73747	60.3574	0.624528	0.603574	0.27	0.193412	
05/08/2019 04:05:26.803143	0.525734	1.3953	775	1400	4.73574	60.3574	0.624528	0.603574	0.27	0.20387	
05/08/2019 04:05:27.802826	0.506666	1.3953	775	1400	4.85508	58.402	0.58402	0.597392	0.28	0.20387	
05/08/2019 04:05:28.802688	0.5526	1.3953	775	1400	4.85503	58.402	0.58402	0.597392	0.28	0.214485	
05/08/2019 04:05:29.802324	0.503646	1.3953	775	1400	4.96311	53.4018	0.534018	0.536707	0.29	0.214485	
05/08/2019 04:05:30.801465	0.4799	1.3953	775	1400	4.96315	53.4018	0.534018	0.536707	0.29	0.224787	
05/08/2019 04:05:31.801576	0.0754325	1.3953	775	1400	4.9768	-1	0.477606	0.432169	0.3	0.224787	
05/08/2019 04:05:32.801162	0.548662	1.3953	775	1400	4.97726	-1	0.477606	0.432169	0.3	0.235167	
05/08/2019 04:05:33.800421	0.50772	1.3953	775	1400	5.06895	44.3817	0.443817	0.449241	0.31	0.235167	
05/08/2019 04:05:34.799822	0.501412	1.3953	775	1400	5.06737	44.3817	0.443817	0.449241	0.31	0.245626	
05/08/2019 04:05:35.799554	0.550968	1.3953	775	1400	5.15642	40.9755	0.409755	0.411281	0.32	0.245626	
05/08/2019 04:05:36.799095	0.524902	1.3953	775	1400	5.15585	40.9755	0.409755	0.411281	0.32	0.256318	
05/08/2019 04:05:37.798810	0.557641	1.3953	775	1400	5.23313	33.8389	0.338389	0.346704	0.33	0.256318	
05/08/2019 04:05:38.798601	0.586447	1.3953	775	1400	5.23261	33.8389	0.338389	0.346704	0.33	0.266621	
05/08/2019 04:05:39.797999	0.561393	1.3953	775	1400	5.29758	29.165	0.292296	0.29165	0.34	0.266621	
05/08/2019 04:05:40.797859	0.5866	1.3953	775	1400	5.29692	29.165	0.292296	0.29165	0.34	0.277235	
05/08/2019 04:05:41.797356	0.583863	1.3953	775	1400	5.35752	26.2288	0.262498	0.262288	0.35	0.277235	
05/08/2019 04:05:42.796916	0.606477	1.3953	775	1400	5.35807	26.2288	0.262498	0.262288	0.35	0.287303	
05/08/2019 04:05:43.796689	0.578842	1.3953	775	1400	5.40345	-1	0.197455	0.19346	0.36	0.287928	
05/08/2019 04:05:44.796663	0.600095	1.3953	775	1400	5.40306	-1	0.197455	0.19346	0.36	0.298152	
05/08/2019 04:05:45.796627	0.597993	1.3953	775	1400	5.44418	-1	0.167568	0.173511	0.37	0.298152	
05/08/2019 04:05:46.796268	0.546618	1.3953	775	1400	5.44421	-1	0.167568	0.173511	0.37	0.308376	
05/08/2019 04:05:47.796207	0.609358	1.3953	775	1400	5.475	-1	0.125313	0.126051	0.38	0.308376	
05/08/2019 04:05:48.795725	0.553261	1.3953	775	1400	5.47374	-1	0.125313	0.126051	0.38	0.319147	
05/08/2019 04:05:49.795026	0.192719	1.3953	775	1400	5.4826	-1	0.103815	0.130793	0.39	0.319147	
05/08/2019 04:05:50.794695	0.620523	1.3953	775	1400	5.48202	-1	0.103815	0.130793	0.39	0.329293	
05/08/2019 04:05:51.794249	0.618663	1.3953	775	1400	5.50131	-1	0.0706487	0.0803247	0.4	0.32984	
05/08/2019 04:05:52.793890	0.629321	1.3953	775	1400	5.50025	-1	0.0706487	0.0803247	0.4	0.340064	
05/08/2019 04:05:53.793093	0.240267	1.3953	775	1400	5.50406	-1	0.0468099	0.0503524	0.41	0.340064	
05/08/2019 04:05:54.792685	0.187995	1.3953	775	1400	5.5038	-1	0.0468099	0.0503524	0.41	0.35021	
05/08/2019 04:05:55.792196	0.625024	1.3953	775	1400	5.51246	-1	0.0363417	0.0356556	0.42	0.350756	
05/08/2019 04:05:56.791853	0.618364	1.3953	775	1400	5.51311	-1	0.0363417	0.0356556	0.42	0.360981	
