Time	PKC00V []	PSEK2D1R:set [kV]	PAHB:sCavSet [kV]	PAHR:sCavSet []	TOPUPCC:rdCur [mA]	TOPUPCC:rdEffBoostR [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	PAHB:sDelay [ns]	PAHB:pDelay [ns]	
05/08/2019 00:57:44.650412	0.124632	1.3953	775	1400	0.455532	89.1004	0.894928	0.891004	0	-0.0703125	
05/08/2019 00:57:45.649533	0.124632	1.3953	775	1400	0.535676	90.6345	0.907653	0.906345	0	-0.0703125	
05/08/2019 00:57:46.649578	0.124632	1.3953	775	1400	0.535356	90.6345	0.907653	0.906345	0.01	-0.0703125	
05/08/2019 00:57:47.648742	0.124632	1.3953	775	1400	0.616587	90.3823	0.91777	0.903823	0.01	-0.0703125	
05/08/2019 00:57:48.648569	0.124632	1.3953	775	1400	0.616262	90.3823	0.91777	0.903823	0.02	-0.0703125	
05/08/2019 00:57:49.647700	0.124632	1.3953	775	1400	0.689824	90.4576	0.904576	0.916802	0.02	-0.0604004	
05/08/2019 00:57:50.647321	0.124632	1.3953	775	1400	0.688981	90.4576	0.904576	0.916802	0.03	-0.0578248	
05/08/2019 00:57:51.646473	0.124632	1.3953	775	1400	0.778975	91.109	0.924462	0.91109	0.03	-0.0473664	
05/08/2019 00:57:52.646302	0.124632	1.3953	775	1400	0.780221	91.109	0.924462	0.91109	0.04	-0.0473664	
05/08/2019 00:57:53.646146	0.124632	1.3953	775	1400	0.863005	89.4392	0.894392	0.900611	0.04	-0.036908	
05/08/2019 00:57:54.646121	0.124632	1.3953	775	1400	0.860418	89.4392	0.894392	0.900611	0.05	-0.036908	
05/08/2019 00:57:55.645943	0.124632	1.3953	775	1400	0.912834	91.7759	0.917759	0.959511	0.05	-0.0262934	
05/08/2019 00:57:56.645572	0.124632	1.3953	775	1400	0.913414	91.7759	0.917759	0.959511	0.06	-0.0262934	
05/08/2019 00:57:57.645358	0.124632	1.3953	775	1400	0.966	92.234	0.944162	0.92234	0.06	-0.0159911	
05/08/2019 00:57:58.644797	0.124632	1.3953	775	1400	0.967069	92.234	0.944162	0.92234	0.07	-0.0159911	
05/08/2019 00:57:59.644287	0.124632	1.3953	775	1400	1.05288	88.5076	0.909808	0.885076	0.07	-0.00545462	
05/08/2019 00:58:00.644326	0.124632	1.3953	775	1400	1.05437	88.5076	0.909808	0.885076	0.08	-0.00545462	
05/08/2019 00:58:01.644129	0.124632	1.3953	775	1400	1.13371	90.5287	0.921961	0.905287	0.08	0.005316	
05/08/2019 00:58:02.643987	0.124632	1.3953	775	1400	1.13345	90.5287	0.921961	0.905287	0.09	0.005316	
05/08/2019 00:58:03.643531	0.124632	1.3953	775	1400	1.20812	91.8024	0.918024	0.940651	0.09	0.0154622	
05/08/2019 00:58:04.643333	0.124632	1.3953	775	1400	1.20703	91.8024	0.918024	0.940651	0.1	0.0154622	
05/08/2019 00:58:05.643147	0.124632	1.3953	775	1400	1.274	92.4919	0.925384	0.924919	0.1	0.0259987	
05/08/2019 00:58:06.642189	0.124632	1.3953	775	1400	1.27442	92.4919	0.925384	0.924919	0.11	0.0259987	
05/08/2019 00:58:07.642097	0.124632	1.3953	775	1400	1.35554	90.976	0.936304	0.90976	0.11	0.0366132	
05/08/2019 00:58:08.641215	0.124632	1.3953	775	1400	1.35516	90.976	0.936304	0.90976	0.12	0.0366132	
05/08/2019 00:58:09.640528	0.124632	1.3953	775	1400	1.43525	89.3388	0.895975	0.893388	0.12	0.0471497	
05/08/2019 00:58:10.639716	0.124632	1.3953	775	1400	1.43567	89.3388	0.895975	0.893388	0.13	0.0471497	
05/08/2019 00:58:11.639726	0.124632	1.3953	775	1400	1.43589	89.3388	0.895975	0.893388	0.13	0.0575301	
05/08/2019 00:58:12.638792	0.124632	1.3953	775	1400	1.43549	89.3388	0.895975	0.893388	0.14	0.0575301	
05/08/2019 00:58:13.638650	0.124632	1.3953	775	1400	1.43776	89.3388	0.895975	0.893388	0.14	0.0575301	
05/08/2019 00:58:14.638485	0.124632	1.3953	775	1400	1.43658	89.3388	0.895975	0.893388	0.14	0.0673642	
05/08/2019 00:58:15.638401	0.124632	1.3953	775	1400	1.43733	89.3388	0.895975	0.893388	0.14	0.0679105	
05/08/2019 00:58:16.638401	0.124632	1.3953	775	1400	1.43605	89.3388	0.895975	0.893388	0.14	0.0679105	
05/08/2019 00:58:17.637731	0.124632	1.3953	775	1400	1.43606	89.3388	0.895975	0.893388	0.14	0.0679105	
05/08/2019 00:58:18.637542	0.124632	1.3953	775	1400	1.43725	89.3388	0.895975	0.893388	0.14	0.0679105	
05/08/2019 00:58:19.636586	0.124632	1.3953	775	1400	1.43717	89.3388	0.895975	0.893388	0.14	0.0679105	
05/08/2019 00:58:20.636357	0.124632	1.3953	775	1400	1.4366	89.3388	0.895975	0.893388	0.14	0.0679105	
05/08/2019 00:58:21.635964	0.124632	1.3953	775	1400	1.43613	89.3388	0.895975	0.893388	0	0.0649447	
05/08/2019 00:58:22.635741	0.124632	1.3953	775	1400	1.4351	89.3388	0.895975	0.893388	0	0.0114037	
05/08/2019 00:58:23.635636	0.124632	1.3953	775	1400	1.43549	89.3388	0.895975	0.893388	0	-0.0538444	
05/08/2019 00:58:24.635401	0.124632	1.3953	775	1400	1.43528	89.3388	0.895975	0.893388	0	-0.0682833	
05/08/2019 00:58:25.635348	0.124632	1.3953	775	1400	1.43667	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:26.635161	0.124632	1.3953	775	1400	1.43725	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:27.634634	0.124632	1.3953	775	1400	1.43698	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:28.634161	0.124632	1.3953	775	1400	1.43737	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:29.633915	0.124632	1.3953	775	1400	1.43584	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:30.633631	0.124632	1.3953	775	1400	1.43719	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:31.632742	0.124632	1.3953	775	1400	1.43682	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:32.631766	0.124632	1.3953	775	1400	1.43569	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:33.631116	0.124632	1.3953	775	1400	1.43573	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:34.630868	0.124632	1.3953	775	1400	1.43659	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:35.630615	0.124632	1.3953	775	1400	1.43636	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:36.630584	0.124632	1.3953	775	1400	1.43767	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:37.630883	0.124632	1.3953	775	1400	1.43685	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:38.630031	0.124632	1.3953	775	1400	1.43714	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:39.630102	0.124632	1.3953	775	1400	1.43682	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:40.629498	0.124632	1.3953	775	1400	1.43735	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:41.629309	0.124632	1.3953	775	1400	1.43659	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:42.629279	0.124632	1.3953	775	1400	1.43713	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:43.628380	0.124632	1.3953	775	1400	1.43511	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:44.628277	0.124632	1.3953	775	1400	1.43544	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:45.628172	0.124632	1.3953	775	1400	1.43613	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:46.628120	0.124632	1.3953	775	1400	1.43624	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:47.627592	0.124632	1.3953	775	1400	1.43644	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:48.626936	0.124632	1.3953	775	1400	1.43596	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:49.625976	0.124632	1.3953	775	1400	1.43668	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:50.625944	0.124632	1.3953	775	1400	1.43677	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:51.625686	0.124632	1.3953	775	1400	1.43541	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:52.624848	0.124632	1.3953	775	1400	1.43449	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:53.624030	0.124632	1.3953	775	1400	1.43436	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:54.623133	0.124632	1.3953	775	1400	1.43508	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:55.622689	0.124632	1.3953	775	1400	1.4365	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:56.621986	0.124632	1.3953	775	1400	1.43529	89.3388	0.895975	0.893388	0	-0.0703125	
05/08/2019 00:58:57.621329	0.124632	1.3953	775	1400	1.435	-1	-1.11715	1.91128	0	-0.0703125	
05/08/2019 00:58:58.620938	0.124632	1.3953	775	1400	1.43528	-1	-1.11715	1.91128	0	-0.0703125	
05/08/2019 00:58:59.620415	0.124632	1.3953	775	1400	1.43591	-1	2.43476	-4.01111	0	-0.0703125	
05/08/2019 00:59:00.619739	0.124632	1.3953	775	1400	1.43453	-1	2.43476	-4.01111	0	-0.0703125	
05/08/2019 00:59:01.619128	0.124632	1.3953	775	1400	1.43512	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:02.618919	0.124632	1.3953	775	1400	1.43669	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:03.618124	0.124632	1.3953	775	1400	1.43527	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:04.617963	0.124632	1.3953	775	1400	1.43577	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:05.617340	0.124632	1.3953	775	1400	1.43548	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:06.616932	0.124632	1.3953	775	1400	1.43554	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:07.616064	0.124632	1.3953	775	1400	1.43541	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:08.615403	0.124632	1.3953	775	1400	1.43532	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:09.614832	0.124632	1.3953	775	1400	1.43669	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:10.614162	0.124632	1.3953	775	1400	1.43596	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:11.613254	0.124632	1.3953	775	1400	1.43608	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:12.612842	0.124632	1.3953	775	1400	1.43611	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:13.612662	0.124632	1.3953	775	1400	1.4363	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:14.612986	0.124632	1.3953	775	1400	1.43569	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:15.612853	0.124632	1.3953	775	1400	1.43572	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:16.612597	0.124632	1.3953	775	1400	1.43578	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:17.611740	0.124632	1.3953	775	1400	1.43539	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:18.611114	0.124632	1.3953	775	1400	1.43496	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:19.610517	0.124632	1.3953	775	1400	1.43476	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:20.609992	0.124632	1.3953	775	1400	1.4335	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:21.609560	0.124632	1.3953	775	1400	1.43547	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:22.608747	0.124632	1.3953	775	1400	1.43529	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:23.608105	0.124632	1.3953	775	1400	1.43477	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:24.607291	0.124632	1.3953	775	1400	1.43509	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:25.607326	0.124632	1.3953	775	1400	1.43604	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:26.606973	0.124632	1.3953	775	1400	1.43458	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:27.606115	0.124632	1.3953	775	1400	1.43421	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:28.605984	0.124632	1.3953	775	1400	1.43437	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:29.605778	0.124632	1.3953	775	1400	1.43522	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:30.604791	0.124632	1.3953	775	1400	1.43503	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:31.604211	0.124632	1.3953	775	1400	1.43607	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:32.604102	0.124632	1.3953	775	1400	1.43514	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:33.604081	0.124632	1.3953	775	1400	1.43536	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:34.603290	0.124632	1.3953	775	1400	1.43482	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:35.602825	0.124632	1.3953	775	1400	1.43575	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:36.602117	0.124632	1.3953	775	1400	1.43562	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:37.601224	0.124632	1.3953	775	1400	1.43392	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:38.600298	0.124632	1.3953	775	1400	1.43515	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:39.599306	0.124632	1.3953	775	1400	1.43448	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:40.599380	0.124632	1.3953	775	1400	1.43439	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:41.598642	0.124632	1.3953	775	1400	1.43475	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:42.597770	0.124632	1.3953	775	1400	1.43426	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:43.597872	0.124632	1.3953	775	1400	1.43328	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:44.597757	0.124632	1.3953	775	1400	1.43459	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:45.597626	0.124632	1.3953	775	1400	1.43641	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:46.597564	0.124632	1.3953	775	1400	1.43546	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:47.596702	0.124632	1.3953	775	1400	1.43456	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:48.596552	0.124632	1.3953	775	1400	1.43355	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:49.595657	0.124632	1.3953	775	1400	1.43357	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:50.595479	0.124632	1.3953	775	1400	1.43345	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:51.595026	0.124632	1.3953	775	1400	1.43388	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:52.594569	0.124632	1.3953	775	1400	1.43431	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:53.593644	0.124632	1.3953	775	1400	1.43441	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:54.592891	0.124632	1.3953	775	1400	1.43389	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:55.592218	0.124632	1.3953	775	1400	1.43462	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:56.592148	0.124632	1.3953	775	1400	1.43411	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:57.591218	0.124632	1.3953	775	1400	1.4348	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:58.590421	0.124632	1.3953	775	1400	1.43349	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 00:59:59.590055	0.124632	1.3953	775	1400	1.43385	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 01:00:00.589949	0.124632	1.3953	775	1400	1.43534	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 01:00:01.589724	0.124632	1.3953	775	1400	1.43458	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 01:00:02.589139	0.124632	1.3953	775	1400	1.43309	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 01:00:03.588330	0.124632	1.3953	775	1400	1.43399	-1	0.166345	-4.9307	0	-0.0703125	
05/08/2019 01:00:04.588074	0.124632	1.3953	775	1400	1.43319	-1	0.166345	-4.9307	0.01	-0.0703125	
05/08/2019 01:00:05.587847	0.124632	1.3953	775	1400	1.63566	90.865	0.912492	0.90865	0.01	-0.0703125	
05/08/2019 01:00:06.587266	0.124632	1.3953	775	1400	1.63668	90.865	0.912492	0.90865	0.02	-0.0703125	
05/08/2019 01:00:07.587175	0.124632	1.3953	775	1400	1.68595	-1	0.90883	0.864185	0.02	-0.0618833	
05/08/2019 01:00:08.586685	0.124632	1.3953	775	1400	1.68705	-1	0.90883	0.864185	0.03	-0.058137	
05/08/2019 01:00:09.585929	0.124632	1.3953	775	1400	1.89045	89.6382	0.906939	0.896382	0.03	-0.0473664	
05/08/2019 01:00:10.585222	0.124632	1.3953	775	1400	1.88977	89.6382	0.906939	0.896382	0.04	-0.0473664	
05/08/2019 01:00:11.584316	0.124632	1.3953	775	1400	2.04638	91.0056	0.915125	0.910056	0.04	-0.036908	
05/08/2019 01:00:12.583645	0.124632	1.3953	775	1400	2.04561	91.0056	0.915125	0.910056	0.05	-0.036908	
05/08/2019 01:00:13.583347	0.124632	1.3953	775	1400	2.21673	91.1173	0.911173	0.913535	0.05	-0.0263715	
05/08/2019 01:00:14.583213	0.124632	1.3953	775	1400	2.21671	91.1173	0.911173	0.913535	0.06	-0.0263715	
05/08/2019 01:00:15.583204	0.124632	1.3953	775	1400	2.38092	91.0984	0.919329	0.910984	0.06	-0.0159911	
05/08/2019 01:00:16.582845	0.124632	1.3953	775	1400	2.38164	91.0984	0.919329	0.910984	0.07	-0.0159911	
05/08/2019 01:00:17.582250	0.124632	1.3953	775	1400	2.55313	91.1182	0.925132	0.911182	0.07	-0.00553267	
05/08/2019 01:00:18.581336	0.124632	1.3953	775	1400	2.55361	91.1182	0.925132	0.911182	0.08	-0.00553267	
05/08/2019 01:00:19.580553	0.124632	1.3953	775	1400	2.69183	89.6354	0.900818	0.896354	0.08	0.00500381	
05/08/2019 01:00:20.579647	0.124632	1.3953	775	1400	2.69354	89.6354	0.900818	0.896354	0.09	0.00500381	
05/08/2019 01:00:21.578697	0.124632	1.3953	775	1400	2.81875	87.7641	0.922947	0.877641	0.09	0.0154622	
05/08/2019 01:00:22.577815	0.124632	1.3953	775	1400	2.8191	87.7641	0.922947	0.877641	0.1	0.0154622	
05/08/2019 01:00:23.576957	0.124632	1.3953	775	1400	2.989	91.1215	0.91867	0.911215	0.1	0.0258426	
05/08/2019 01:00:24.576050	0.124632	1.3953	775	1400	2.99099	91.1215	0.91867	0.911215	0.11	0.0258426	
05/08/2019 01:00:25.575220	0.124632	1.3953	775	1400	3.16203	88.9483	0.921825	0.889483	0.11	0.0366132	
05/08/2019 01:00:26.574315	0.124632	1.3953	775	1400	3.16248	88.9483	0.921825	0.889483	0.12	0.0366132	
05/08/2019 01:00:27.573736	0.124632	1.3953	775	1400	3.33447	88.377	0.88377	0.889528	0.12	0.0466814	
05/08/2019 01:00:28.573306	0.124632	1.3953	775	1400	3.33456	88.377	0.88377	0.889528	0.13	0.0466814	
05/08/2019 01:00:29.573074	0.124632	1.3953	775	1400	3.51784	88.8391	0.908459	0.888391	0.13	0.057374	
05/08/2019 01:00:30.572568	0.124632	1.3953	775	1400	3.51855	88.8391	0.908459	0.888391	0.14	0.057374	
05/08/2019 01:00:31.572142	0.124632	1.3953	775	1400	3.69383	89.797	0.903516	0.89797	0.14	0.0677544	
05/08/2019 01:00:32.572102	0.124632	1.3953	775	1400	3.69326	89.797	0.903516	0.89797	0.15	0.0677544	
05/08/2019 01:00:33.571151	0.124632	1.3953	775	1400	3.84798	86.6514	0.871443	0.866514	0.15	0.0782909	
05/08/2019 01:00:34.570247	0.124632	1.3953	775	1400	3.84829	86.6514	0.871443	0.866514	0.16	0.0782909	
05/08/2019 01:00:35.569304	0.124632	1.3953	775	1400	3.99991	86.3582	0.871443	0.863582	0.16	0.0883591	
05/08/2019 01:00:36.568386	0.124632	1.3953	775	1400	3.99747	86.3582	0.879766	0.863582	0.17	0.0889054	
05/08/2019 01:00:37.567486	0.124632	1.3953	775	1400	4.13049	82.3605	0.823605	0.843542	0.17	0.0991297	
05/08/2019 01:00:38.567061	0.124632	1.3953	775	1400	4.12948	82.3605	0.823605	0.843542	0.18	0.0991297	
05/08/2019 01:00:39.566136	0.124632	1.3953	775	1400	4.25357	77.2421	0.772421	0.796453	0.18	0.10951	
05/08/2019 01:00:40.565157	0.124632	1.3953	775	1400	4.25372	77.2421	0.772421	0.796453	0.19	0.10951	
05/08/2019 01:00:41.564294	0.124632	1.3953	775	1400	4.36838	77.2378	0.772378	0.773972	0.19	0.120047	
05/08/2019 01:00:42.563998	0.124632	1.3953	775	1400	4.36838	77.2378	0.772378	0.773972	0.2	0.120047	
05/08/2019 01:00:43.563206	0.124632	1.3953	775	1400	4.48063	70.827	0.70827	0.710951	0.2	0.130349	
05/08/2019 01:00:44.563143	0.124632	1.3953	775	1400	4.4801	70.827	0.70827	0.710951	0.21	0.130349	
05/08/2019 01:00:45.562471	0.124632	1.3953	775	1400	4.58631	69.8681	0.698681	0.707405	0.21	0.14112	
05/08/2019 01:00:46.562299	0.124632	1.3953	775	1400	4.5873	69.8681	0.698681	0.707405	0.22	0.14112	
05/08/2019 01:00:47.562032	0.124632	1.3953	775	1400	4.67005	64.5967	0.669842	0.645967	0.22	0.151344	
05/08/2019 01:00:48.562092	0.124632	1.3953	775	1400	4.67166	64.5967	0.669842	0.645967	0.23	0.151344	
05/08/2019 01:00:49.561824	0.124632	1.3953	775	1400	4.76278	60.7612	0.625918	0.607612	0.23	0.161802	
05/08/2019 01:00:50.561782	0.124632	1.3953	775	1400	4.76234	60.7612	0.625918	0.607612	0.24	0.161802	
05/08/2019 01:00:51.560970	0.124632	1.3953	775	1400	4.86167	58.3212	0.583212	0.585461	0.24	0.172105	
05/08/2019 01:00:52.560838	0.124632	1.3953	775	1400	4.86108	58.3212	0.583212	0.585461	0.25	0.172105	
05/08/2019 01:00:53.560681	0.124632	1.3953	775	1400	4.9499	51.1713	0.511713	0.515215	0.25	0.182641	
05/08/2019 01:00:54.560522	0.124632	1.3953	775	1400	4.95112	51.1713	0.511713	0.515215	0.26	0.182641	
05/08/2019 01:00:55.560066	0.124632	1.3953	775	1400	5.03674	48.0212	0.496794	0.480212	0.26	0.193178	
05/08/2019 01:00:56.559607	0.124632	1.3953	775	1400	5.03704	48.0212	0.496794	0.480212	0.27	0.193178	
05/08/2019 01:00:57.558859	0.124632	1.3953	775	1400	5.09504	44.1052	0.441052	0.446746	0.27	0.20348	
05/08/2019 01:00:58.558610	0.124632	1.3953	775	1400	5.09544	44.1052	0.441052	0.446746	0.28	0.204104	
05/08/2019 01:00:59.558561	0.124632	1.3953	775	1400	5.17001	40.8848	0.408848	0.413369	0.28	0.21386	
05/08/2019 01:01:00.557935	0.124632	1.3953	775	1400	5.16973	40.8848	0.408848	0.413369	0.28	0.214563	
05/08/2019 01:01:01.557769	0.124632	1.3953	775	1400	5.22227	36.8635	0.378465	0.368635	0.29	0.224319	
05/08/2019 01:01:02.558309	0.124632	1.3953	775	1400	5.22226	36.8635	0.378465	0.368635	0.29	0.225021	
05/08/2019 01:01:03.557730	0.124632	1.3953	775	1400	5.28596	36.0692	0.368758	0.360692	0.3	0.235011	
05/08/2019 01:01:04.557553	0.124632	1.3953	775	1400	5.28581	36.0692	0.368758	0.360692	0.3	0.235558	
05/08/2019 01:01:05.557390	0.124632	1.3953	775	1400	5.34691	30.4474	0.306363	0.304474	0.31	0.245001	
05/08/2019 01:01:06.556722	0.124632	1.3953	775	1400	5.34761	30.4474	0.306363	0.304474	0.31	0.245782	
05/08/2019 01:01:07.556120	0.124632	1.3953	775	1400	5.39758	-1	0.291529	0.282102	0.32	0.255694	
05/08/2019 01:01:08.555458	0.124632	1.3953	775	1400	5.39714	-1	0.291529	0.282102	0.32	0.256396	
05/08/2019 01:01:09.555190	0.124632	1.3953	775	1400	5.43917	-1	0.27177	0.266846	0.33	0.265996	
05/08/2019 01:01:10.555023	0.124632	1.3953	775	1400	5.43801	-1	0.27177	0.266846	0.33	0.266933	
05/08/2019 01:01:11.554205	0.124632	1.3953	775	1400	5.48273	-1	0.226385	0.23145	0.34	0.276611	
05/08/2019 01:01:12.553927	0.124632	1.3953	775	1400	5.4828	-1	0.226385	0.23145	0.34	0.277313	
05/08/2019 01:01:13.553068	0.124632	1.3953	775	1400	5.53784	21.7423	0.221094	0.217423	0.35	0.286913	
05/08/2019 01:01:14.552903	0.124632	1.3953	775	1400	5.53722	21.7423	0.221094	0.217423	0.35	0.287928	
05/08/2019 01:01:15.552088	0.124632	1.3953	775	1400	5.5797	-1	0.157749	0.160726	0.36	0.297684	
05/08/2019 01:01:16.551916	0.124632	1.3953	775	1400	5.57986	-1	0.157749	0.160726	0.36	0.29823	
05/08/2019 01:01:17.551777	0.124632	1.3953	775	1400	5.62133	-1	0.154324	0.15027	0.37	0.307518	
05/08/2019 01:01:18.550937	0.124632	1.3953	775	1400	5.62096	-1	0.154324	0.15027	0.37	0.308923	
05/08/2019 01:01:19.550135	0.124632	1.3953	775	1400	5.65269	-1	0.12642	0.123507	0.38	0.318679	
05/08/2019 01:01:20.549271	0.124632	1.3953	775	1400	5.65405	-1	0.12642	0.123507	0.38	0.319381	
05/08/2019 01:01:21.549149	0.124632	1.3953	775	1400	5.67279	-1	0.0871818	0.0764864	0.39	0.328747	
05/08/2019 01:01:22.548817	0.124632	1.3953	775	1400	5.67332	-1	0.0871818	0.0764864	0.39	0.329762	
05/08/2019 01:01:23.548529	0.124632	1.3953	775	1400	5.69403	-1	0.0726356	0.0701438	0.4	0.339518	
05/08/2019 01:01:24.547979	0.124632	1.3953	775	1400	5.69313	-1	0.0726356	0.0701438	0.4	0.34022	
05/08/2019 01:01:25.547311	0.124632	1.3953	775	1400	5.70976	-1	0.0726356	0.0642517	0.41	0.34943	
05/08/2019 01:01:26.547224	0.124632	1.3953	775	1400	5.70925	-1	0.0646228	0.0642517	0.41	0.350756	
05/08/2019 01:01:27.546356	0.124632	1.3953	775	1400	5.71907	-1	0.0438634	0.047196	0.42	0.360356	
05/08/2019 01:01:28.545886	0.124632	1.3953	775	1400	5.71912	-1	0.0438634	0.047196	0.42	0.361137	
05/08/2019 01:01:29.545468	0.124632	1.3953	775	1400	5.72885	-1	0.0355531	0.0330062	0.43	0.37019	
05/08/2019 01:01:30.545410	0.124632	1.3953	775	1400	5.72868	-1	0.0355531	0.0330062	0.43	0.371517	
